given_date,given_rank,track_id,spotify_artist,given_artist,spotify_title,given_title,given_last_week,given_peak_rank,given_weeks_on_board
2017-02-11,69,1XazlqB4YAtvouCmJPWXlM,Sandro Martinez Featuring Sandra,Brett Eldredge,Cold Water - Major Lazer Feat. Justin Bieber & Mo Tribute,Wanna Be That Song,64,46,17
2017-02-11,70,5NDUXbMwcnTQp66tI2zcdR,Sandro Martinez Featuring Sandra,Andy Grammer,Cold Water - Major Lazer Feat. Justin Bieber & Mo Tribute,Fresh Eyes,68,59,17
2017-02-11,71,0ipcmHor30Y8p6hCd8QUVq,Sandro Martinez Featuring Sandra,Eric Church Featuring Rhiannon Giddens,Cold Water - Major Lazer Feat. Justin Bieber & Mo Tribute,Kill A Word,74,71,7
2017-02-11,72,0Fv5N0cHBsl4bzCbollCAS,Sandro Martinez Featuring Sandra,Big Sean,Cold Water - Major Lazer Feat. Justin Bieber & Mo Tribute,Moves,65,62,5
2017-02-11,73,5qi7piHIt9zwTYYBnIvfNZ,Sandro Martinez Featuring Sandra,DJ Luke Nasty,Cold Water - Major Lazer Feat. Justin Bieber & Mo Tribute,OTW,72,71,6
2017-02-11,74,1IO13V09b01gLSbmZJZ9dM,Sandro Martinez Featuring Sandra,Brad Paisley,Cold Water - Major Lazer Feat. Justin Bieber & Mo Tribute,Today,92,70,4
2017-02-11,75,6mapJIPnQ23RTAevUoE0DL,Sandro Martinez Featuring Sandra,Rae Sremmurd,Cold Water - Major Lazer Feat. Justin Bieber & Mo Tribute,Swang,61,61,6
2017-02-11,76,0WtDGnWL2KrMCk0mI1Gpwz,Sandro Martinez Featuring Sandra,Childish Gambino,Cold Water - Major Lazer Feat. Justin Bieber & Mo Tribute,Redbone,63,48,9
2017-02-11,77,6habFhsOp2NvshLv26DqMb,Sandro Martinez Featuring Sandra,Luis Fonsi & Daddy Yankee Featuring Justin Bieber,Cold Water - Major Lazer Feat. Justin Bieber & Mo Tribute,Despacito,88,77,2
2017-02-11,78,58spuRyMUsjKHQHEGwLC99,Sandro Martinez Featuring Sandra,Maren Morris,Cold Water - Major Lazer Feat. Justin Bieber & Mo Tribute,80s Mercedes,82,74,11
2017-02-11,79,48tAdjG4ng2JfECa7OQujk,Sandro Martinez Featuring Sandra,Brantley Gilbert,Cold Water - Major Lazer Feat. Justin Bieber & Mo Tribute,The Weekend,89,79,4
2017-02-11,80,1LZNdHSaGjV2S9q8BrZwnh,Sandro Martinez Featuring Sandra,Granger Smith,Cold Water - Major Lazer Feat. Justin Bieber & Mo Tribute,If The Boot Fits,,80,2
2017-02-11,81,2gYiCTytrSRtuaHP1Nac6u,Sandro Martinez Featuring Sandra,Luke Bryan,Cold Water - Major Lazer Feat. Justin Bieber & Mo Tribute,Fast,,81,1
2017-02-11,82,0KKkJNfGyhkQ5aFogxQAPU,Sandro Martinez Featuring Sandra,Bruno Mars,Cold Water - Major Lazer Feat. Justin Bieber & Mo Tribute,That's What I Like,,79,2
2017-02-11,83,6tHt7Ln9RV8FTlT4kTxr2b,Sandro Martinez Featuring Sandra,PARTYNEXTDOOR,Cold Water - Major Lazer Feat. Justin Bieber & Mo Tribute,Not Nice,95,83,2
2017-02-11,84,0Xm8tw6qikotb8FAOZ2ks7,Sandro Martinez Featuring Sandra,Hey Violet,Cold Water - Major Lazer Feat. Justin Bieber & Mo Tribute,Guys My Age,,84,1
2017-02-11,85,7BiELrM90hRxpozaIXbsLw,Sandro Martinez Featuring Sandra,Rihanna,Cold Water - Major Lazer Feat. Justin Bieber & Mo Tribute,Sex With Me,87,83,13
2017-02-11,86,4nxgA1nvXvTkmsBY0vJV57,Sandro Martinez Featuring Sandra,Lauren Alaina,Cold Water - Major Lazer Feat. Justin Bieber & Mo Tribute,Road Less Traveled,,86,1
2017-02-11,87,7vu0JkJh0ldukEYbTVcqd0,Sandro Martinez Featuring Sandra,Julia Michaels,Cold Water - Major Lazer Feat. Justin Bieber & Mo Tribute,Issues,,87,1
2017-02-11,88,2L6orAlH8tBhiFTumIfMyF,Sandro Martinez Featuring Sandra,Starley,Cold Water - Major Lazer Feat. Justin Bieber & Mo Tribute,Call On Me,79,79,4
2017-02-11,89,3MEYFivt6bilQ9q9mFWZ4g,Sandro Martinez Featuring Sandra,Marshmello,Cold Water - Major Lazer Feat. Justin Bieber & Mo Tribute,Alone,60,60,9
2017-02-11,90,2lFtnEmkIPm2ClN55e2chV,Sandro Martinez Featuring Sandra,Dierks Bentley,Cold Water - Major Lazer Feat. Justin Bieber & Mo Tribute,Black,98,90,2
2017-02-11,91,0oiCeOPwm4zhwfyIpAE37y,John Mayer,John Mayer,Love on the Weekend,Love On The Weekend,,53,2
2017-02-11,92,39pS70eeDvyCAF3t8NAlVV,2 Chainz,2 Chainz x Gucci Mane x Quavo,Good Drank,Good Drank,,92,1
2017-02-11,93,4T5Z4mbTe7kuGqgLpaRtTh,2 Chainz,Jason Aldean,Good Drank,Any Ol' Barstool,,93,1
2017-02-11,94,2BOqDYLOJBiMOXShCV1neZ,2 Chainz,Calum Scott,Good Drank,Dancing On My Own,,94,1
2017-02-11,95,1uULQtJ8rbsX5TwjPpPc9Q,21 Savage,Drake Featuring 21 Savage,4L,Sneakin',73,28,14
2017-02-11,96,7px4t7HGiuMUvFkEOpZEwp,Old Dominion,Old Dominion,Song for Another Time,Song For Another Time,83,59,18
2017-02-11,97,7dZ1Odmx9jWIweQSatnRqo,Old Dominion,Lady Gaga,Song for Another Time,Million Reasons,,52,11
2017-02-11,98,5aOpzm8W8zysk4asB9hxJw,Flume,Flume Featuring Tove Lo,Say It (feat. Tove Lo),Say It,94,60,4
2017-02-11,99,7EoSDrwBPUBeBEORrpvgko,Ugly God,Ugly God,Water,Water,80,80,4
2017-02-11,100,2h3i5tGUl6hMu572umjcGo,Wale,Wale Featuring Lil Wayne,Running Back (feat. Lil Wayne),Running Back,,100,1
2017-02-04,1,0M9ydKzuF3oZTfYYPfaGX1,Wale,Migos Featuring Lil Uzi Vert,Running Back (feat. Lil Wayne),Bad And Boujee,2,1,10
2017-02-04,2,7qiZfU4dY1lWllzX7mPBI3,Wale,Ed Sheeran,Running Back (feat. Lil Wayne),Shape Of You,1,1,2
2017-02-04,3,6fujklziTHa8uoM5OQSfIo,Wale,Rae Sremmurd Featuring Gucci Mane,Running Back (feat. Lil Wayne),Black Beatles,3,1,19
2017-02-04,4,7BKLCZ1jbUBVqRi2FVlTVw,Wale,The Chainsmokers Featuring Halsey,Running Back (feat. Lil Wayne),Closer,5,1,25
2017-02-04,5,7MXVkk9YMctZqd1Srtv4MB,Wale,The Weeknd Featuring Daft Punk,Running Back (feat. Lil Wayne),Starboy,4,1,18
2017-02-04,6,3XjqLgDutxuGWZlZU1yisE,Wale,Machine Gun Kelly x Camila Cabello,Running Back (feat. Lil Wayne),Bad Things,10,6,12
2017-02-04,7,72jbDTw1piOOj770jWNeaG,Wale,The Chainsmokers,Running Back (feat. Lil Wayne),Paris,,7,1
2017-02-04,8,55n9yjI6qqXh5F2mYvUc2y,Wale,Zayn / Taylor Swift,Running Back (feat. Lil Wayne),I Don't Wanna Live Forever (Fifty Shades Darker),12,6,6
2017-02-04,9,1nueTG77MzNkJTKQ0ZdGzT,Wale,Maroon 5 Featuring Kendrick Lamar,Running Back (feat. Lil Wayne),Don't Wanna Know,8,7,15
2017-02-04,10,6b8Be6ljOzmkOmFslEb23P,Wale,Bruno Mars,Running Back (feat. Lil Wayne),24K Magic,7,4,15
2017-02-04,11,343YBumqHu19cGoGARUTsd,Wale,Drake,Running Back (feat. Lil Wayne),Fake Love,11,9,13
2017-02-04,12,2bzY0Pp9o8CxnZcFt9xpPk,Wale,Ariana Grande Featuring Nicki Minaj,Running Back (feat. Lil Wayne),Side To Side,9,4,21
2017-02-04,13,0wI7QkCcs8FUQE1OkXUIqd,Wale,Alessia Cara,Running Back (feat. Lil Wayne),Scars To Your Beautiful,13,12,21
2017-02-04,14,5hTpBe8h35rJ67eAWHQsJx,Wale,Amine,Running Back (feat. Lil Wayne),Caroline,15,11,20
2017-02-04,15,0SGkqnVQo9KPytSri1H6cF,Wale,Big Sean,Running Back (feat. Lil Wayne),Bounce Back,16,15,11
2017-02-04,16,0lYBSQXN6rCTvUZvg9S0lU,Wale,DJ Snake Featuring Justin Bieber,Running Back (feat. Lil Wayne),Let Me Love You,14,4,24
2017-02-04,17,5oO3drDxtziYU2H1X23ZIp,Wale,Rihanna,Running Back (feat. Lil Wayne),Love On The Brain,19,17,14
2017-02-04,18,1lItf5ZXJc1by9SbPeljFd,Wale,Zay Hilfigerrr & Zayion McCall,Running Back (feat. Lil Wayne),Juju On That Beat (TZ Anthem),17,5,17
2017-02-04,19,5GsaMhoaRfJJv6rAk1PxE1,Wale,The Weeknd Featuring Daft Punk,Running Back (feat. Lil Wayne),I Feel It Coming,22,19,9
2017-02-04,20,6i0V12jOa3mr6uu4WYhUBr,Wale,twenty one pilots,Running Back (feat. Lil Wayne),Heathens,18,2,31
2017-02-04,21,0qy5D3OJre7SPJNMOL9I71,Wale,D.R.A.M. Featuring Lil Yachty,Running Back (feat. Lil Wayne),Broccoli,20,5,32
2017-02-04,22,0SuLAslEMFZAXf0SwY7syi,Wale,Jon Bellion,Running Back (feat. Lil Wayne),All Time Low,24,16,15
2017-02-04,23,4Ce37cRWvM1vIGGynKcs22,Wale,Hailee Steinfeld & Grey Featuring Zedd,Running Back (feat. Lil Wayne),Starving,21,12,25
2017-02-04,24,1WkMMavIMc4JZ8cfMmxHkI,Wale,Justin Timberlake,Running Back (feat. Lil Wayne),Can't Stop The Feeling!,25,1,37
2017-02-04,25,0AS63m1wHv9n4VVRizK6Hc,Wale,Shawn Mendes,Running Back (feat. Lil Wayne),Mercy,23,17,18
2017-02-04,26,3QGsuHI8jO1Rx4JWLUh9jd,Wale,Shawn Mendes,Running Back (feat. Lil Wayne),Treat You Better,26,6,33
2017-02-04,27,3jJ87Vmc2crgFweesjENrq,Wale,Sia Featuring Sean Paul,Running Back (feat. Lil Wayne),Cheap Thrills,27,1,49
2017-02-04,28,6PCUP3dWmTjcTtXY02oFdT,Wale,Ed Sheeran,Running Back (feat. Lil Wayne),Castle On The Hill,6,6,2
2017-02-04,29,0qvzXomUDJVaUboy2wMfiS,Wale,Niall Horan,Running Back (feat. Lil Wayne),This Town,28,20,17
2017-02-04,30,5uCax9HTNlzGybIStD3vDh,Wale,James Arthur,Running Back (feat. Lil Wayne),Say You Won't Let Go,31,30,13
2017-02-04,31,6nxQdXa1uAL0rY72wPZu89,Wale,John Legend,Running Back (feat. Lil Wayne),Love Me Now,30,23,13
2017-02-04,32,2EEeOnHehOozLq4aS0n6SL,Wale,KYLE Featuring Lil Yachty,Running Back (feat. Lil Wayne),iSpy,42,32,4
2017-02-04,33,3lnJwpPHQbtoWGzqRWzmzJ,Wale,The Chainsmokers Featuring Daya,Running Back (feat. Lil Wayne),Don't Let Me Down,32,3,49
2017-02-04,34,4jL6WWKFDqCOPo2hC3VhSS,Wale,Adele,Running Back (feat. Lil Wayne),Water Under The Bridge,33,33,11
2017-02-04,35,6wycnu8FWXsj68ig7BEot9,Wale,Keith Urban,Running Back (feat. Lil Wayne),Blue Ain't Your Color,29,24,19
2017-02-04,36,4F7A0DXBrmUAkp32uenhZt,Wale,The Weeknd,Running Back (feat. Lil Wayne),Party Monster,47,16,9
2017-02-04,37,6fwdbPMwP1zVStm8FybmkO,Wale,21 Savage & Metro Boomin Featuring Future,Running Back (feat. Lil Wayne),X,36,36,19
2017-02-04,38,2hrUO4drrO63i7FYbCLBl2,Wale,Clean Bandit Featuring Sean Paul & Anne-Marie,Running Back (feat. Lil Wayne),Rockabye,51,38,7
2017-02-04,39,7xHWNBFm6ObGEQPaUxHuKO,Wale,Sia Featuring Kendrick Lamar,Running Back (feat. Lil Wayne),The Greatest,35,18,20
2017-02-04,40,5uDASfU19gDxSjW8cnCaBp,Wale,Rob $tone Featuring J. Davi$ & Spooks,Running Back (feat. Lil Wayne),Chill Bill,37,29,25
2017-02-04,41,23TxRN09aR1RB0G0tFoT0b,Wale,Little Big Town,Running Back (feat. Lil Wayne),Better Man,43,41,12
2017-02-04,42,2NF1uA6J6jiaCm8WIERTLp,Wale,Major Lazer Featuring Justin Bieber & MO,Running Back (feat. Lil Wayne),Cold Water,38,2,26
2017-02-04,43,1rkfJLgTlB6XYNjgZ0sVaK,Wale,Migos,Running Back (feat. Lil Wayne),T-Shirt,,43,1
2017-02-04,44,3VCYe6mCXebBgcfzaxCVNI,Wale,Gucci Mane Featuring Drake,Running Back (feat. Lil Wayne),Both,44,41,5
2017-02-04,45,7ihUIkrW1ztBkEafGgDtGo,Wale,Chris Brown Featuring Usher & Gucci Mane,Running Back (feat. Lil Wayne),Party,45,45,5
2017-02-04,46,2ANLarE8yHVsLWW21nj79M,Lil Uzi Vert,Lil Uzi Vert,You Was Right,You Was Right,40,40,28
2017-02-04,47,23L5CiUhw2jV1OIMwthR3S,Martin Garrix,Martin Garrix & Bebe Rexha,In the Name of Love,In The Name Of Love,34,24,23
2017-02-04,48,6I6NX6tjGsxFAsIfGzY9lJ,Martin Garrix,J. Cole,In the Name of Love,Deja Vu,48,7,6
2017-02-04,49,3V8sM5OOG6YfDuDLa2IIYJ,Martin Garrix,Future Featuring Drake,In the Name of Love,Used To This,50,14,11
2017-02-04,50,4gmmRb6bZJffOOiww1JGTO,Martin Garrix,21 Savage & Metro Boomin,In the Name of Love,No Heart,46,43,13
2017-02-04,51,5sjIhQzNljMVrDklI91ezp,Martin Garrix,Blake Shelton,In the Name of Love,A Guy With A Girl,53,51,10
2017-02-04,52,6mICuAdrwEjh6Y6lroV2Kg,Martin Garrix,Shakira Featuring Maluma,In the Name of Love,Chantaje,54,51,10
2017-02-04,53,4dVCRSAhhb6oWgYqgjgvJT,Martin Garrix,Bebe Rexha,In the Name of Love,I Got You,63,53,3
2017-02-04,54,4qRaZYiaOsSvWC7VgcxrI0,Martin Garrix,Fitz And The Tantrums,In the Name of Love,HandClap,55,54,17
2017-02-04,55,1nIyZKYmUsbEowiizbyr2Q,Martin Garrix,Thomas Rhett,In the Name of Love,Star Of The Show,56,55,12
2017-02-04,56,1ehPJRt49h6N0LoryqKZXq,Martin Garrix,Alessia Cara,In the Name of Love,How Far I'll Go,59,56,7
2017-02-04,57,7f08qp3HROTkfrtNpiYGGo,Martin Garrix,Jon Pardi,In the Name of Love,Dirt On My Boots,58,57,7
2017-02-04,58,5qRRiqndqXaq2QBudIrkYU,Martin Garrix,Carrie Underwood,In the Name of Love,Dirty Laundry,49,48,14
2017-02-04,59,2xbI8Vmyv3TkpTdywpPyNw,Martin Garrix,PnB Rock,In the Name of Love,Selfish,61,51,11
2017-02-04,60,3MEYFivt6bilQ9q9mFWZ4g,Martin Garrix,Marshmello,In the Name of Love,Alone,60,60,8
2017-02-04,61,6mapJIPnQ23RTAevUoE0DL,Martin Garrix,Rae Sremmurd,In the Name of Love,Swang,64,61,5
2017-02-04,62,2BrzlUj1u1CtvaJDGIKpsP,Martin Garrix,Noah Cyrus Featuring Labrinth,In the Name of Love,Make Me (Cry),66,55,6
2017-02-04,63,0WtDGnWL2KrMCk0mI1Gpwz,Martin Garrix,Childish Gambino,In the Name of Love,Redbone,72,48,8
2017-02-04,64,1XazlqB4YAtvouCmJPWXlM,Martin Garrix,Brett Eldredge,In the Name of Love,Wanna Be That Song,57,46,16
2017-02-04,65,0Fv5N0cHBsl4bzCbollCAS,Martin Garrix,Big Sean,In the Name of Love,Moves,62,62,4
2017-02-04,66,7pxhKtuTwofDIdgHx2DcVK,Martin Garrix,Dustin Lynch,In the Name of Love,Seein' Red,65,65,4
2017-02-04,67,6mb6lVLNrcUgLnEN8QnDJd,Martin Garrix,Auli'i Cravalho,In the Name of Love,How Far I'll Go,67,41,8
2017-02-04,68,5NDUXbMwcnTQp66tI2zcdR,Martin Garrix,Andy Grammer,In the Name of Love,Fresh Eyes,84,59,16
2017-02-04,69,77hjM9bMmgfTGJXv14UFmi,Martin Garrix,Train,In the Name of Love,Play That Song,68,68,8
2017-02-04,70,152lZdxL1OR0ZMW6KquMif,Martin Garrix,Khalid,In the Name of Love,Location,77,70,2
2017-02-04,71,6gBFPUFcJLzWGx4lenP6h2,Martin Garrix,Travis Scott,In the Name of Love,Goosebumps,73,71,11
2017-02-04,72,5qi7piHIt9zwTYYBnIvfNZ,Martin Garrix,DJ Luke Nasty,In the Name of Love,OTW,71,71,5
2017-02-04,73,1uULQtJ8rbsX5TwjPpPc9Q,Martin Garrix,Drake Featuring 21 Savage,In the Name of Love,Sneakin',69,28,13
2017-02-04,74,0ipcmHor30Y8p6hCd8QUVq,Martin Garrix,Eric Church Featuring Rhiannon Giddens,In the Name of Love,Kill A Word,80,74,6
2017-02-04,75,081t95JRuDUrQYSS3h8iKk,Martin Garrix,Chris Young Featuring Vince Gill,In the Name of Love,Sober Saturday Night,83,75,3
2017-02-04,76,4JjIIBNoho0V2gZjH4nEzR,Martin Garrix,Michael Ray,In the Name of Love,Think A Little Less,82,76,4
2017-02-04,77,0wH7iJqYQnmUU09YGcQPHo,Halsey,Halsey,Not Afraid Anymore,Not Afraid Anymore,,77,1
2017-02-04,78,3cqZH3cqvfbV8wVbvHyPbG,21 Savage,21 Savage,Red Opps,Red Opps,74,74,5
2017-02-04,79,2L6orAlH8tBhiFTumIfMyF,21 Savage,Starley,Red Opps,Call On Me,94,79,3
2017-02-04,80,7EoSDrwBPUBeBEORrpvgko,21 Savage,Ugly God,Red Opps,Water,87,80,3
2017-02-04,81,3a1lNhkSLSkpJE4MSHpDu9,21 Savage,Post Malone Featuring Quavo,Red Opps,Congratulations,85,81,4
2017-02-04,82,58spuRyMUsjKHQHEGwLC99,21 Savage,Maren Morris,Red Opps,80s Mercedes,78,74,10
2017-02-04,83,7px4t7HGiuMUvFkEOpZEwp,21 Savage,Old Dominion,Red Opps,Song For Another Time,76,59,17
2017-02-04,84,0utlOiJy2weVl9WTkcEWHy,J. Cole,J. Cole,Neighbors,Neighbors,70,13,6
2017-02-04,85,0y1QJc3SJVPKJ1OvFmFqe6,J. Cole,KALEO,Neighbors,Way Down We Go,91,85,4
2017-02-04,86,0q5DrtpnnGpOvBy5nnPMbe,A Boogie Wit da Hoodie,A Boogie Wit da Hoodie Featuring DJ SPINKING,Timeless (feat. DJ SPINKING),Timeless,88,86,4
2017-02-04,87,7BiELrM90hRxpozaIXbsLw,A Boogie Wit da Hoodie,Rihanna,Timeless (feat. DJ SPINKING),Sex With Me,86,83,12
2017-02-04,88,6habFhsOp2NvshLv26DqMb,A Boogie Wit da Hoodie,Luis Fonsi & Daddy Yankee Featuring Justin Bieber,Timeless (feat. DJ SPINKING),Despacito,,88,1
2017-02-04,89,48tAdjG4ng2JfECa7OQujk,A Boogie Wit da Hoodie,Brantley Gilbert,Timeless (feat. DJ SPINKING),The Weekend,93,89,3
2017-02-04,90,5jROdl6MhcmP3O7h2sVgtw,Chris Stapleton,Chris Stapleton,Parachute,Parachute,79,78,5
2017-02-04,91,6U4VqEHy4n5VeiH4pQPL24,Dwayne Johnson,Dwayne Johnson,You're Welcome,You're Welcome,81,65,8
2017-02-04,92,1IO13V09b01gLSbmZJZ9dM,Dwayne Johnson,Brad Paisley,You're Welcome,Today,95,70,3
2017-02-04,93,65Qe0x9oCbs9pNJc6QBFx7,The Chainsmokers,The Chainsmokers Featuring Phoebe Ryan,All We Know,All We Know,92,18,16
2017-02-04,94,5aOpzm8W8zysk4asB9hxJw,The Chainsmokers,Flume Featuring Tove Lo,All We Know,Say It,,60,3
2017-02-04,95,6tHt7Ln9RV8FTlT4kTxr2b,The Chainsmokers,PARTYNEXTDOOR,All We Know,Not Nice,,95,1
2017-02-04,96,508oFmt92FyICj6pZiWQwC,Steve Aoki,Steve Aoki & Louis Tomlinson,Just Hold On,Just Hold On,99,52,6
2017-02-04,97,0ESJlaM8CE1jRWaNtwSNj8,Travis Scott,Travis Scott,beibs in the trap,Beibs In The Trap,90,90,3
2017-02-04,98,2lFtnEmkIPm2ClN55e2chV,Travis Scott,Dierks Bentley,beibs in the trap,Black,,98,1
2017-02-04,99,5eCkuGPZNl4mISFNPgr3Dd,Travis Scott,Marian Hill,beibs in the trap,Down,,99,1
2017-02-04,100,5nxhDtvCLbu7ulmDpJDj3h,A Boogie Wit da Hoodie,A Boogie Wit da Hoodie,Take Shots (feat. Tory Lanez),My Sh*t,,86,12
2017-01-28,1,7qiZfU4dY1lWllzX7mPBI3,A Boogie Wit da Hoodie,Ed Sheeran,Take Shots (feat. Tory Lanez),Shape Of You,,1,1
2017-01-28,2,0M9ydKzuF3oZTfYYPfaGX1,A Boogie Wit da Hoodie,Migos Featuring Lil Uzi Vert,Take Shots (feat. Tory Lanez),Bad And Boujee,1,1,9
2017-01-28,3,6fujklziTHa8uoM5OQSfIo,A Boogie Wit da Hoodie,Rae Sremmurd Featuring Gucci Mane,Take Shots (feat. Tory Lanez),Black Beatles,2,1,18
2017-01-28,4,7MXVkk9YMctZqd1Srtv4MB,A Boogie Wit da Hoodie,The Weeknd Featuring Daft Punk,Take Shots (feat. Tory Lanez),Starboy,4,1,17
2017-01-28,5,7BKLCZ1jbUBVqRi2FVlTVw,A Boogie Wit da Hoodie,The Chainsmokers Featuring Halsey,Take Shots (feat. Tory Lanez),Closer,3,1,24
2017-01-28,6,6PCUP3dWmTjcTtXY02oFdT,A Boogie Wit da Hoodie,Ed Sheeran,Take Shots (feat. Tory Lanez),Castle On The Hill,,6,1
2017-01-28,7,6b8Be6ljOzmkOmFslEb23P,A Boogie Wit da Hoodie,Bruno Mars,Take Shots (feat. Tory Lanez),24K Magic,5,4,14
2017-01-28,8,1nueTG77MzNkJTKQ0ZdGzT,A Boogie Wit da Hoodie,Maroon 5 Featuring Kendrick Lamar,Take Shots (feat. Tory Lanez),Don't Wanna Know,7,7,14
2017-01-28,9,2bzY0Pp9o8CxnZcFt9xpPk,A Boogie Wit da Hoodie,Ariana Grande Featuring Nicki Minaj,Take Shots (feat. Tory Lanez),Side To Side,6,4,20
2017-01-28,10,3XjqLgDutxuGWZlZU1yisE,A Boogie Wit da Hoodie,Machine Gun Kelly x Camila Cabello,Take Shots (feat. Tory Lanez),Bad Things,10,9,11
2017-01-28,11,343YBumqHu19cGoGARUTsd,A Boogie Wit da Hoodie,Drake,Take Shots (feat. Tory Lanez),Fake Love,9,9,12
2017-01-28,12,55n9yjI6qqXh5F2mYvUc2y,A Boogie Wit da Hoodie,Zayn / Taylor Swift,Take Shots (feat. Tory Lanez),I Don't Wanna Live Forever (Fifty Shades Darker),14,6,5
2017-01-28,13,0wI7QkCcs8FUQE1OkXUIqd,A Boogie Wit da Hoodie,Alessia Cara,Take Shots (feat. Tory Lanez),Scars To Your Beautiful,12,12,20
2017-01-28,14,0lYBSQXN6rCTvUZvg9S0lU,A Boogie Wit da Hoodie,DJ Snake Featuring Justin Bieber,Take Shots (feat. Tory Lanez),Let Me Love You,8,4,23
2017-01-28,15,5hTpBe8h35rJ67eAWHQsJx,A Boogie Wit da Hoodie,Amine,Take Shots (feat. Tory Lanez),Caroline,16,11,19
2017-01-28,16,0SGkqnVQo9KPytSri1H6cF,A Boogie Wit da Hoodie,Big Sean,Take Shots (feat. Tory Lanez),Bounce Back,18,16,10
2017-01-28,17,1lItf5ZXJc1by9SbPeljFd,A Boogie Wit da Hoodie,Zay Hilfigerrr & Zayion McCall,Take Shots (feat. Tory Lanez),Juju On That Beat (TZ Anthem),11,5,16
2017-01-28,18,6i0V12jOa3mr6uu4WYhUBr,A Boogie Wit da Hoodie,twenty one pilots,Take Shots (feat. Tory Lanez),Heathens,13,2,30
2017-01-28,19,5oO3drDxtziYU2H1X23ZIp,A Boogie Wit da Hoodie,Rihanna,Take Shots (feat. Tory Lanez),Love On The Brain,21,19,13
2017-01-28,20,0qy5D3OJre7SPJNMOL9I71,A Boogie Wit da Hoodie,D.R.A.M. Featuring Lil Yachty,Take Shots (feat. Tory Lanez),Broccoli,15,5,31
2017-01-28,21,4Ce37cRWvM1vIGGynKcs22,A Boogie Wit da Hoodie,Hailee Steinfeld & Grey Featuring Zedd,Take Shots (feat. Tory Lanez),Starving,17,12,24
2017-01-28,22,5GsaMhoaRfJJv6rAk1PxE1,A Boogie Wit da Hoodie,The Weeknd Featuring Daft Punk,Take Shots (feat. Tory Lanez),I Feel It Coming,25,22,8
2017-01-28,23,0AS63m1wHv9n4VVRizK6Hc,A Boogie Wit da Hoodie,Shawn Mendes,Take Shots (feat. Tory Lanez),Mercy,19,17,17
2017-01-28,24,0SuLAslEMFZAXf0SwY7syi,A Boogie Wit da Hoodie,Jon Bellion,Take Shots (feat. Tory Lanez),All Time Low,22,16,14
2017-01-28,25,1WkMMavIMc4JZ8cfMmxHkI,A Boogie Wit da Hoodie,Justin Timberlake,Take Shots (feat. Tory Lanez),Can't Stop The Feeling!,20,1,36
2017-01-28,26,3QGsuHI8jO1Rx4JWLUh9jd,A Boogie Wit da Hoodie,Shawn Mendes,Take Shots (feat. Tory Lanez),Treat You Better,23,6,32
2017-01-28,27,3jJ87Vmc2crgFweesjENrq,A Boogie Wit da Hoodie,Sia Featuring Sean Paul,Take Shots (feat. Tory Lanez),Cheap Thrills,26,1,48
2017-01-28,28,0qvzXomUDJVaUboy2wMfiS,A Boogie Wit da Hoodie,Niall Horan,Take Shots (feat. Tory Lanez),This Town,27,20,16
2017-01-28,29,6wycnu8FWXsj68ig7BEot9,A Boogie Wit da Hoodie,Keith Urban,Take Shots (feat. Tory Lanez),Blue Ain't Your Color,30,24,18
2017-01-28,30,6nxQdXa1uAL0rY72wPZu89,A Boogie Wit da Hoodie,John Legend,Take Shots (feat. Tory Lanez),Love Me Now,31,23,12
2017-01-28,31,5uCax9HTNlzGybIStD3vDh,A Boogie Wit da Hoodie,James Arthur,Take Shots (feat. Tory Lanez),Say You Won't Let Go,37,31,12
2017-01-28,32,3lnJwpPHQbtoWGzqRWzmzJ,A Boogie Wit da Hoodie,The Chainsmokers Featuring Daya,Take Shots (feat. Tory Lanez),Don't Let Me Down,29,3,48
2017-01-28,33,4jL6WWKFDqCOPo2hC3VhSS,A Boogie Wit da Hoodie,Adele,Take Shots (feat. Tory Lanez),Water Under The Bridge,38,33,10
2017-01-28,34,23L5CiUhw2jV1OIMwthR3S,A Boogie Wit da Hoodie,Martin Garrix & Bebe Rexha,Take Shots (feat. Tory Lanez),In The Name Of Love,28,24,22
2017-01-28,35,7xHWNBFm6ObGEQPaUxHuKO,A Boogie Wit da Hoodie,Sia Featuring Kendrick Lamar,Take Shots (feat. Tory Lanez),The Greatest,32,18,19
2017-01-28,36,6fwdbPMwP1zVStm8FybmkO,A Boogie Wit da Hoodie,21 Savage & Metro Boomin Featuring Future,Take Shots (feat. Tory Lanez),X,36,36,18
2017-01-28,37,5uDASfU19gDxSjW8cnCaBp,A Boogie Wit da Hoodie,Rob $tone Featuring J. Davi$ & Spooks,Take Shots (feat. Tory Lanez),Chill Bill,35,29,24
2017-01-28,38,2NF1uA6J6jiaCm8WIERTLp,A Boogie Wit da Hoodie,Major Lazer Featuring Justin Bieber & MO,Take Shots (feat. Tory Lanez),Cold Water,34,2,25
2017-01-28,39,7JYsArznYOjX2jsrT3UEnL,Young M.A,Young M.A,OOOUUU,OOOUUU,24,19,20
2017-01-28,40,2ANLarE8yHVsLWW21nj79M,Young M.A,Lil Uzi Vert,OOOUUU,You Was Right,40,40,27
2017-01-28,41,1ZQ12yD09MQ4UoJZBnvHKS,Kar Vogue,gnash Featuring Olivia O'Brien,"I Hate U, I Love U (Special Radio Instrumental Mix)",I Hate U I Love U,33,10,39
