given_date,given_rank,track_id,spotify_artist,given_artist,spotify_title,given_title,given_last_week,given_peak_rank,given_weeks_on_board
2001-08-04,74,2ydUT1pFhuLDnouelIv4WH,blink-182,Blink-182,The Rock Show,The Rock Show,74,74,2
2001-08-04,75,0Uyh92tLyb9JawG8lmWCzJ,Ginuwine,Ginuwine,Differences,Differences,79,75,2
2001-08-04,76,0s9A4pUBLw68E76vY8LU9K,Lil' Romeo,Lil' Romeo,My Baby,My Baby,50,3,12
2001-08-04,77,7ktlRGfo8wQaruyZD8xCii,Chris Cagle,Chris Cagle,Laredo,Laredo,71,71,5
2001-08-04,78,55mJleti2WfWEFNFcBduhc,TOOL,Tool,Schism,Schism,68,68,7
2001-08-04,79,4RtDZMumlKxsN7IL3AJPUx,Tim McGraw,Tim McGraw,Grown Men Don't Cry,Grown Men Don't Cry,64,25,19
2001-08-04,80,2rsjgtDbLeSYttYBPL5L1m,Rascal Flatts,Rascal Flatts,While You Loved Me,While You Loved Me,77,76,6
2001-08-04,81,2onNmw7lzEoDRXl46jDO5O,Trisha Yearwood,Trisha Yearwood,I Would've Loved You Anyway,I Would've Loved You Anyway,,81,1
2001-08-04,82,5rJRKtJzm7qacwYEjsKav6,Lee Ann Womack,Lee Ann Womack,Why They Call It Falling,Why They Call It Falling,81,81,3
2001-08-04,83,7fFCnttacpotkyhTOxKv14,Jennifer Lopez,Jennifer Lopez,Play,Play,78,18,18
2001-08-04,84,3jZHJO0QAb8sbv71DXOD9J,Matchbox Twenty,matchbox twenty,Mad Season,Mad Season,85,48,14
2001-08-04,85,22WlwTY6Y41bG3hIOMF4VO,Dante Thomas,Dante Thomas Featuring Pras,Miss California,Miss California,89,85,4
2001-08-04,86,1CP0DS790dxOfCXXp7WHDP,Ja Rule,Ja Rule Featuring Lil' Mo,I Cry,I Cry,93,40,14
2001-08-04,87,4ycTot7CIH1cQULltBNajo,Alan Jackson,Alan Jackson,When Somebody Loves You,When Somebody Loves You,80,52,15
2001-08-04,88,7K4Aq4awgYvDKEJdEvvl4j,Fabolous,Fabolous Featuring Nate Dogg,Can't Deny It (feat. Nate Dogg),Can't Deny It,97,88,3
2001-08-04,89,3hfMKCMfKcKctpjtH0TB76,Gary Allan,Gary Allan,Right Where I Need To Be,Right Where I Need To Be,87,42,18
2001-08-04,90,6CMr41ezXYJT0nTfT9trMh,Tyrese,Snoop Dogg Featuring Tyrese & Mr. Tan,Just A Baby Boy - Radio Edit,Just A Baby Boy,90,90,4
2001-08-04,91,3NJQ1KdbMLE1CEEVNjs9IO,Tyrese,Tyrese,I Like Them Girls,I Like Them Girls,82,48,18
2001-08-04,92,3dxDj8pDPlIHCIrUPXuCeG,Darude,Darude,Sandstorm,Sandstorm,92,92,3
2001-08-04,93,1PmJcgLwG1wRC5qMdjogRD,George Strait,George Strait,If You Can Do Anything Else,If You Can Do Anything Else,84,51,17
2001-08-04,94,514AneEN1C63hmnVNC4dLJ,Samantha Mumba,Samantha Mumba,Baby Come On Over (This Is Our Night),"Baby, Come Over (This Is Our Night)",83,49,13
2001-08-04,95,0eEIBDavijQl5u7A4yBpSs,Ameritz Countdown Karaoke,Gigi D'Agostino,I'll Fly with You (L'amour Toujours) [In the Style of Gigi D'agostino] [Karaoke Version],I'll Fly With You (L'amour Toujours),,95,1
2001-08-04,96,0Tl84qfow6Dv0PM60zoBhb,azul azul,Azul Azul,La Bomba,La Bomba,88,70,18
2001-08-04,97,4ukCThz76ZkKJzTlmDlKpa,Trick Pony,Trick Pony,On a Night Like This,On A Night Like This,98,97,2
2001-08-04,98,6dJZY47RgBcd7A9pSsWL6S,Coo Coo Cal,Coo Coo Cal,My Projects,My Projects,,98,1
2001-08-04,99,3uMZMYC0GurzpeTf9QvPe0,Ian van Dahl,Ian Van Dahl Featuring Marsha,Castles In The Sky,Castles In The Sky,,99,1
2001-08-04,100,55oovDrYcI8EzQxg7mHVrD,Lionel Richie,Lionel Richie,Angel - Metro Mix Radio Edit,Angel,94,70,14
2001-07-28,1,2QsZVnbWVSjKMXK6K3uRBL,Usher,Usher,U Remind Me,U Remind Me,1,1,7
2001-07-28,2,4zYTZvtcww7OWKie7fxA9E,Blu Cantrell,Blu Cantrell,Hit 'Em Up Style (Oops!),Hit 'Em Up Style (Oops!),2,2,13
2001-07-28,3,0WdaRmHBMhUoLPqHLdb9yg,O-Town,O-Town,All or Nothing,All Or Nothing,9,3,8
2001-07-28,4,5ncKa5K5qxoRDIn5p7Qqmm,The Karaoke Crew,Eve Featuring Gwen Stefani,Let Me Blow Ya Mind (As Made Famous By Eve Featuring Gwen Stefani),Let Me Blow Ya Mind,3,3,14
2001-07-28,5,4w9soAM7IrmYDhSXLp14p6,Jack Black,112,Peaches,Peaches & Cream,4,4,16
2001-07-28,6,2hKdd3qO7cWr2Jo0Bcs0MA,Train,Train,Drops of Jupiter (Tell Me),Drops Of Jupiter (Tell Me),6,5,20
2001-07-28,7,41nT1Sp6ChR65FbsdLlFHW,Destiny's Child,Destiny's Child,Bootylicious,Bootylicious,8,7,8
2001-07-28,8,0wqOReZDnrefefEsrIGeR4,Lifehouse,Lifehouse,Hanging By A Moment,Hanging By A Moment,5,2,25
2001-07-28,9,7nnWIPM5hwE3DaUBkvOIpy,Incubus,Incubus,Drive,Drive,10,9,24
2001-07-28,10,1tJkic0TURTCXw3rBhYgWu,City High,City High,What Would You Do?,What Would You Do?,12,8,19
2001-07-28,11,2VbmTtZn6SdR33FGklXhVU,Off The Record Karaoke,Jagged Edge With Nelly,Where the Party at (In the Style of Jagged Edge - Nelly) [Karaoke Version With Lead Vocal],Where The Party At,13,11,9
2001-07-28,12,0PSZ9G584Ve27GK6ThlY6P,Christina Aguilera,"Christina Aguilera, Lil' Kim, Mya & P!nk",Lady Marmalade - Single Edit,Lady Marmalade,7,1,16
2001-07-28,13,25CMmGsl22APKhfuj4Tp7j,Staind,Staind,It's Been Awhile,It's Been Awhile,15,13,16
2001-07-28,14,0KQx6HOpJueiSkztcS0r7D,Alicia Keys,Alicia Keys,Fallin',Fallin',30,14,7
2001-07-28,15,0l8YY2QAbkXAUnhAs1RHUF,The Karaoke Channel,"Missy ""Misdemeanor"" Elliott","Get Ur Freak On (Radio Version) (Karaoke Version) - (In The Style Of Missy ""Misdemeanor"" Elliott)",Get Ur Freak On,11,7,19
2001-07-28,16,5ZsPy9wHH733NlU6c4v2Hi,Sugar Ray,Sugar Ray,When It's Over - David Kahne Main,When It's Over,21,16,9
2001-07-28,17,43zr9kKkeiQrshvYuvNtfM,Janet Jackson,Janet,Someone To Call My Lover,Someone To Call My Lover,17,17,6
2001-07-28,18,0UzsDmdpw0Q14KU4hieQss,Craig David,Craig David,Fill Me In,Fill Me In,19,18,8
2001-07-28,19,6MLsahMK3VvH9NUwXOktdS,Jennifer Lopez,Jennifer Lopez Featuring Ja Rule,I'm Real (feat. Ja Rule) - Murder Remix,I'm Real,25,19,4
2001-07-28,20,4Vx3lC2E2wr3ZlT7pA2jOT,D12,D12,Purple Hills,Purple Hills,23,20,6
2001-07-28,21,2TVSa07y6g3HRn4oLWv57M,Jessica Simpson,Jessica Simpson,Irresistible,Irresistible,18,15,11
2001-07-28,22,4nqhpXmbCksSZ1I1QUf8Ac,The Karaoke Crew,Nelly Featuring City Spud,Ride Wit Me (As Made Famous by Nelly Featuring City Spud),Ride Wit Me,14,3,23
2001-07-28,23,4KoecuyOpZaNFZ0UqVsllc,Uncle Kracker,Uncle Kracker,Follow Me,Follow Me,16,5,21
2001-07-28,24,6KCOOKsDFfGEiwWZZlEI6O,Lil' Mo,Lil' Mo Featuring Fabolous,Superwoman Pt. II - Rap Version Remix,Superwoman Pt. II,20,11,18
2001-07-28,25,6IFOw9Ck9mWHRQgw6QrPYx,Erick Sermon,Erick Sermon Featuring Marvin Gaye,Music (feat. Marvin Gaye),Music,24,22,9
2001-07-28,26,49XSbzWYyB20DTlBtQiZFw,J. Cozier,Jimmy Cozier,She's All I Got - Radio Edit,She's All I Got,26,26,7
2001-07-28,27,6f67kjvFmXZTA47K8JNVBU,Willa Ford,Willa Ford,I Wanna Be Bad,I Wanna Be Bad,34,27,8
2001-07-28,28,3sCTGhBAfmP3xFi7NTazxC,poppa,R. Kelly Featuring Jay-Z,R Kelly,Fiesta,22,6,18
2001-07-28,29,751gBcu62kORDelX7FV0mM,Dido,Dido,Thank You,Thank You,29,3,29
2001-07-28,30,4tgeQrPu5xkrnwErym2JsJ,Eve 6,Eve 6,Here's to the Night,Here's To The Night,33,30,8
2001-07-28,31,650M98AP1WgRo1jJ0snmoI,Luther Vandross,Luther Vandross,Take You Out - Radio Edit,Take You Out,38,31,2
2001-07-28,32,34Vn9nKfztyLco9lJazy4j,Lonestar,Lonestar,I'm Already There,I'm Already There,31,24,13
2001-07-28,33,2WQAknZHrJAEQOFXe0F44P,Blake Shelton,Blake Shelton,Austin,Austin,42,33,10
2001-07-28,34,4XRUKxDIn28c7uHEzbGFgj,Backstreet Boys,Backstreet Boys,More Than That,More Than That,27,27,10
2001-07-28,35,65KzDXZm9aQt8sA1k0ZVG3,Dave Matthews Band,Dave Matthews Band,The Space Between,The Space Between,39,35,11
2001-07-28,36,7xwFOVYwBuLvFquLyfooRp,Ray J,Ray J Featuring Lil' Kim,Wait a Minute (feat. Lil' Kim),Wait A Minute,32,30,10
2001-07-28,37,3zjLEJ6EPYJHZRtWGMhMSJ,Montgomery Gentry,Montgomery Gentry,She Couldn't Change Me,She Couldn't Change Me,37,37,17
2001-07-28,38,1s2khOWzC99udpUaPICLJI,Faith Hill,Faith Hill,There You'll Be - 2007 Remaster,There You'll Be,28,10,10
2001-07-28,39,5X8kkUaUlAyAUr9TYqDFTH,Janet Jackson,Janet,All For You,All For You,40,1,20
2001-07-28,40,2aGw77pZqli064JiPuXYRi,Nelly Furtado,Nelly Furtado,I'm Like A Bird,I'm Like A Bird,36,9,22
2001-07-28,41,7teF2kwC3GL00mQfwtxzo9,The Isley Brothers,The Isley Brothers Featuring Ronald Isley,"For the Love of You, Pts. 1 & 2",Contagious,54,41,3
2001-07-28,42,6X1MOfJSjBT54VcbD1o7vR,Jamie O'Neal,Jamie O'Neal,When I Think About Angels,When I Think About Angels,43,42,8
2001-07-28,43,1UkMAtLU8NxsddE7j4zXGO,American Hi-Fi,American Hi-Fi,Flavor Of The Weak,Flavor Of The Weak,47,43,6
2001-07-28,44,6CBRI05fAHw76JqDk2IRkK,Toby Keith,Toby Keith,I'm Just Talkin' About Tonight,I'm Just Talkin' About Tonight,49,44,7
2001-07-28,45,0NdEFLohwfZpyncrBCq1ZY,Toya,Toya,I Do!!,I Do!!,46,32,9
2001-07-28,46,65B1tEOv5W294uCKbmEcFV,Lee Ann Womack,Lee Ann Womack,I Hope You Dance,I Hope You Dance,44,14,47
2001-07-28,47,0Jc8qF1mUPo1A96HE9QxZz,*NSYNC,'N Sync,Pop,Pop,41,19,9
2001-07-28,48,2f5N826udWfjT9iomeaBJt,Matchbox Twenty,matchbox twenty,If You're Gone,If You're Gone,48,5,41
2001-07-28,49,5ONjjxFYoBzp7v2PMHBAvT,ProTracks (Karaoke),"Missy ""Misdemeanor"" Elliott","One Minute Man - In the Style of Missy ""Misdemeanor"" Elliott (Karaoke Version Teaching Vocal)",One Minute Man,55,49,3
2001-07-28,50,0s9A4pUBLw68E76vY8LU9K,Lil' Romeo,Lil' Romeo,My Baby,My Baby,35,3,11
2001-07-28,51,7qLQR9T8vL638MbPYCDAFk,Keith Urban,Keith Urban,Where The Blacktop Ends,Where The Blacktop Ends,53,51,7
2001-07-28,52,154grZhOoDf2FDTnS2BpK6,Brad Paisley,Brad Paisley,Two People Fell in Love,Two People Fell In Love,51,51,14
2001-07-28,53,7dO7S7cAUqTUiVRqQ2v9zh,Babyface,Babyface,There She Goes,There She Goes,45,31,12
2001-07-28,54,2YhdP9Wq1yH2pshQ6sWnHo,Cyndi Thomson,Cyndi Thomson,What I Really Meant To Say,What I Really Meant To Say,58,54,9
2001-07-28,55,3lcC9CnN7Rpo1ugATzmYjY,Ludacris,Ludacris Featuring Nate Dogg,Area Codes,Area Codes,70,55,3
2001-07-28,56,2423gyT9B3zNqC9ZD8QfSu,Faith Evans,Faith Evans Featuring Carl Thomas,Can't Believe (feat. Carl Thomas),Can't Believe,60,56,13
2001-07-28,57,5LVTzrOs7Ban5EpU9XkGSW,The Delfonics,Dream,Hey! Love,This Is Me,67,39,12
2001-07-28,58,0YHBvFhfCJHyP5qfgtiX1o,Jaheim,Jaheim,Just in Case,Just In Case,65,58,5
2001-07-28,59,4h5KBcltGefua73AUPYps7,JAY-Z,JAY-Z,Izzo (H.O.V.A.),Izzo (H.O.V.A.),,59,1
2001-07-28,60,5fTFotLuBHdqoO4k8BnxET,Hot Fox Karaoke,Mariah Carey Featuring Cameo,Loverboy (In The Style Of 'Mariah Carey Featuring Cameo'),Loverboy,61,55,6
2001-07-28,61,2c7huQpWR29bcXrrvLcG2j,Aaliyah,Aaliyah Featuring Timbaland,We Need A Resolution (feat. Timbaland),We Need A Resolution,64,59,9
2001-07-28,62,0cHRuyr1YyvJXTCX5ZeqSO,Jo Dee Messina,Jo Dee Messina,Downtime,Downtime,59,59,7
2001-07-28,63,1RC5Mb0VhnlhnMlFDnrvE0,Smash Mouth,Smash Mouth,I'm A Believer - Radio Edit,I'm A Believer,78,63,2
2001-07-28,64,4RtDZMumlKxsN7IL3AJPUx,Tim McGraw,Tim McGraw,Grown Men Don't Cry,Grown Men Don't Cry,52,25,18
2001-07-28,65,6FLwmdmW77N1Pxb1aWsZmO,Enya,Enya,Only Time,Only Time,68,65,3
2001-07-28,66,3TcoHf7nvC8RaDVdfIFjFR,Sara Evans,Sara Evans,I Could Not Ask for More,I Could Not Ask For More,50,35,15
2001-07-28,67,49aUxrufliNDGj7MTm7pNU,Jill Scott,Jill Scott,The Way,The Way,73,67,4
2001-07-28,68,55mJleti2WfWEFNFcBduhc,TOOL,Tool,Schism,Schism,71,68,6
2001-07-28,69,3e41nkMyqcAwaQCXJVj87G,Brooks & Dunn,Brooks & Dunn,Only In America,Only In America,77,69,2
2001-07-28,70,2eOuL8KesslTLQERQPu11D,Diddy,"P. Diddy, Black Rob & Mark Curry",Bad Boy for Life,Bad Boy For Life,,70,1
2001-07-28,71,7ktlRGfo8wQaruyZD8xCii,Chris Cagle,Chris Cagle,Laredo,Laredo,74,71,4
2001-07-28,72,3PbHle8KhJp6GuO1jLdEmQ,3 Doors Down,3 Doors Down,Be Like That,Be Like That,,72,1
2001-07-28,73,5z5ao3FAaVwHk1g7xuOBcB,Fuel,Fuel,Bad Day,Bad Day,,73,1
2001-07-28,74,2ydUT1pFhuLDnouelIv4WH,blink-182,Blink-182,The Rock Show,The Rock Show,,74,1
2001-07-28,75,0FpLfrOyHblbDlHUsrPN1N,Busta Rhymes,Violator Featuring Busta Rhymes,What's It Gonna Be?! (feat. Janet Jackson),What It Is,66,66,5
2001-07-28,76,3aw9iWUQ3VrPQltgwvN9Xu,Mary J. Blige,Mary J. Blige,Family Affair,Family Affair,,76,1
2001-07-28,77,2rsjgtDbLeSYttYBPL5L1m,Rascal Flatts,Rascal Flatts,While You Loved Me,While You Loved Me,76,76,5
2001-07-28,78,7fFCnttacpotkyhTOxKv14,Jennifer Lopez,Jennifer Lopez,Play,Play,72,18,17
2001-07-28,79,0Uyh92tLyb9JawG8lmWCzJ,Ginuwine,Ginuwine,Differences,Differences,,79,1
2001-07-28,80,4ycTot7CIH1cQULltBNajo,Alan Jackson,Alan Jackson,When Somebody Loves You,When Somebody Loves You,56,52,14
2001-07-28,81,5rJRKtJzm7qacwYEjsKav6,Lee Ann Womack,Lee Ann Womack,Why They Call It Falling,Why They Call It Falling,81,81,2
2001-07-28,82,3NJQ1KdbMLE1CEEVNjs9IO,Tyrese,Tyrese,I Like Them Girls,I Like Them Girls,75,48,17
2001-07-28,83,514AneEN1C63hmnVNC4dLJ,Samantha Mumba,Samantha Mumba,Baby Come On Over (This Is Our Night),"Baby, Come Over (This Is Our Night)",84,49,12
2001-07-28,84,1PmJcgLwG1wRC5qMdjogRD,George Strait,George Strait,If You Can Do Anything Else,If You Can Do Anything Else,62,51,16
2001-07-28,85,3jZHJO0QAb8sbv71DXOD9J,Matchbox Twenty,matchbox twenty,Mad Season,Mad Season,83,48,13
2001-07-28,86,2Mpj1Ul5OFPyyP4wB62Rvi,Destiny's Child,Destiny's Child,Survivor,Survivor,80,2,20
2001-07-28,87,3hfMKCMfKcKctpjtH0TB76,Gary Allan,Gary Allan,Right Where I Need To Be,Right Where I Need To Be,85,42,17
2001-07-28,88,0Tl84qfow6Dv0PM60zoBhb,azul azul,Azul Azul,La Bomba,La Bomba,87,70,17
2001-07-28,89,22WlwTY6Y41bG3hIOMF4VO,Dante Thomas,Dante Thomas Featuring Pras,Miss California,Miss California,89,89,3
2001-07-28,90,6CMr41ezXYJT0nTfT9trMh,Tyrese,Snoop Dogg Featuring Tyrese & Mr. Tan,Just A Baby Boy - Radio Edit,Just A Baby Boy,90,90,3
2001-07-28,91,6j2aNuhJJUnRj6UHcvn5PI,Trick Daddy,Trick Daddy,I'm a Thug,I'm A Thug,99,91,2
2001-07-28,92,3dxDj8pDPlIHCIrUPXuCeG,Darude,Darude,Sandstorm,Sandstorm,92,92,2
2001-07-28,93,1CP0DS790dxOfCXXp7WHDP,Ja Rule,Ja Rule Featuring Lil' Mo,I Cry,I Cry,82,40,13
2001-07-28,94,55oovDrYcI8EzQxg7mHVrD,Lionel Richie,Lionel Richie,Angel - Metro Mix Radio Edit,Angel,86,70,13
2001-07-28,95,3NjAxulzcqR9riwzAnoN7p,St. Lunatics,St. Lunatics,Midwest Swing,Midwest Swing,88,88,5
