given_date,given_rank,track_id,spotify_artist,given_artist,spotify_title,given_title,given_last_week,given_peak_rank,given_weeks_on_board
2002-10-19,84,2ynwBOV4CsVxyapauFh8mK,Faith Evans,"Faith Evans Featuring Missy ""Misdemeanor"" Elliott",Burnin' Up (feat. Loon),Burnin' Up,80,60,10
2002-10-19,85,3kHg8K1ilUqkSPURdqd6dL,Tim McGraw,Tim McGraw,Unbroken,Unbroken,79,26,16
2002-10-19,86,36YNa8joLwu9yor2TkZbIY,Shakira,Shakira,Objection (Tango),Objection (Tango),68,55,7
2002-10-19,87,38TuPQLkiKQMTcOd2e81RG,U2,U2,Electrical Storm - Songs Of Surrender,Electrical Storm,85,77,4
2002-10-19,88,429IbFR4yp2J81CeTwF5iY,Jimmy Eat World,Jimmy Eat World,Sweetness,Sweetness,83,75,12
2002-10-19,89,1fjRcOZYdjUSTl4qt57rhS,Fat Joe,Fat Joe Featuring Ginuwine,Crush Tonight (feat. Ginuwine),Crush Tonight,,89,1
2002-10-19,90,0JiX8NsRdCHm8GliFuf97V,The Chicks,Dixie Chicks,Long Time Gone,Long Time Gone,86,7,18
2002-10-19,91,7ji3tnG7OOKMZENvoSBPzu,India.Arie,India.Arie,Little Things - Main,Little Things,91,91,4
2002-10-19,92,76xddM2irVQCbuBoVbaElZ,TRUSTcompany,TRUSTcompany,Downfall,Downfall,,92,1
2002-10-19,93,5a251qN4R86hro8UZGuO4E,WC,WC Featuring Nate Dogg,The Streets - Re-Twist,The Streets,93,93,4
2002-10-19,94,4TJ56OkWrnf2fv2a6T69DL,Trick Daddy,Trick Daddy Featuring Cee-Lo & Big Boi,In da Wind,In Da Wind,84,70,15
2002-10-19,95,5oDM9YSQIlhuWa0awHF4Z2,Luther Vandross,Luther Vandross,I'd Rather,I'd Rather,88,83,6
2002-10-19,96,5fy0FmftBG7KZK7PxyE4kU,Pastor Troy,Pastor Troy Featuring Ms. Jade,Are We Cuttin',Are We Cuttin',97,96,3
2002-10-19,97,6EwbFB8T0uIaaRCNwAIrnS,Kellie Coffey,Kellie Coffey,When You Lie Next To Me,When You Lie Next To Me,98,54,17
2002-10-19,98,0yORE7Aw2erLpuYlws1SJJ,Benzino,Benzino,Rock the Party,Rock The Party,99,98,2
2002-10-19,99,4PaV16f3DUo9QxbQMUzMKH,Beenie Man,Beenie Man Featuring Janet,Who Am I,Feel It Boy,89,28,12
2002-10-19,100,3EhEA0wiWPhqfjbaSHIxan,Mark Chesnutt,Mark Chesnutt,She Was,She Was,96,62,11
2002-10-12,1,4kvdX9zzsix7jYHsRVkVUH,Kelly Clarkson,Kelly Clarkson,A Moment Like This,A Moment Like This,1,1,4
2002-10-12,2,23477wqTFa3MWFoIdze8Ze,Studio Allstars,Nelly Featuring Kelly Rowland,Dilemma - (Tribute to Nelly featuring Kelly Rowland),Dilemma,2,1,14
2002-10-12,3,0WgLpgUdThEpA5L5K0SKq7,Eve,Eve Featuring Alicia Keys,Gangsta Lovin',Gangsta Lovin',3,2,14
2002-10-12,4,5xEM5hIgJ1jjgcEBfpkt2F,Avril Lavigne,Avril Lavigne,Complicated,Complicated,4,2,20
2002-10-12,5,6a8lMvYwJBwV4OtmdI1aDb,Cam’ron,"Cam'Ron Featuring Juelz Santana, Freekey Zekey & Toya",Hey Ma,Hey Ma,8,5,7
2002-10-12,6,42T2QQv3xgBlpQxaSP7lnK,Creed,Creed,One Last Breath,One Last Breath,6,6,19
2002-10-12,7,7BMO7O7ImjV8HNTH74Tshv,Eminem,Eminem,Cleanin' Out My Closet,Cleanin' Out My Closet,5,4,11
2002-10-12,8,6gawAKYzoDy6jYjE18u9ey,ProTracks (Karaoke),"Missy ""Misdemeanor"" Elliott","Work It - In the Style of Missy ""Misdemeanor"" Elliott (Karaoke Version Teaching Vocal)",Work It,11,8,5
2002-10-12,9,7gnucx1zXQlcLOFS3T6LR5,The Karaoke Channel,"P. Diddy & Ginuwine Featuring Loon, Mario Winans & Tammy Ruggeri",I Need a Girl (Part Two),I Need A Girl (Part Two),7,4,19
2002-10-12,10,1Q9b6CeMcDuO0uq5OJCrqu,Ludacris,Ludacris Featuring Mystikal & Infamous 2.0,Move Bitch,Move B***h,10,10,19
2002-10-12,11,6W2Ef5Ph6ILTUAedoQ3QIv,Justin Timberlake,Justin Timberlake,Like I Love You,Like I Love You,17,11,6
2002-10-12,12,6fR6Z0Vc1K6yQWNUIKjAIR,No Doubt,No Doubt Featuring Lady Saw,Underneath It All,Underneath It All,18,12,7
2002-10-12,13,747tpec1a0Hfqvj2za1pBs,Daniel Bedingfield,Daniel Bedingfield,Gotta Get Thru This - D'N'D Radio Edit,Gotta Get Thru This,13,10,12
2002-10-12,14,7cGcyNd7NVvDIwCAQSbJLI,LL COOL J,LL Cool J,Luv U Better,Luv U Better,21,14,8
2002-10-12,15,00Mb3DuaIH1kjrwOku9CGU,Avril Lavigne,Avril Lavigne,Sk8er Boi,Sk8er Boi,23,15,5
2002-10-12,16,1LGXXULPCZchcwxy2TLlEG,Hit Tunes Karaoke,Angie Martinez Featuring Lil' Mo & Sacario,If I Could Go (Originally Performed By Angie Martinez) - Karaoke Version,If I Could Go!,15,15,17
2002-10-12,17,6CbcdeTQKj0qTaZTt0xkdk,Ashanti,Ashanti,Happy,Happy,14,8,20
2002-10-12,18,5Z01UMMf7V1o0MzF86s6WJ,Eminem,Eminem,"Lose Yourself - From ""8 Mile"" Soundtrack",Lose Yourself,43,18,2
2002-10-12,19,571hGNRyAR4klC9WpvOWg1,Aaliyah,Aaliyah,I Care 4 U,I Care 4 U,19,19,8
2002-10-12,20,6h7PQQIUQSNSAWqRe98MBU,Fabolous,Fabolous Featuring P. Diddy & Jagged Edge,"Trade It All, Pt. 2 (feat. P. Diddy & Jagged Edge)",Trade It All,20,20,9
2002-10-12,21,5ZKVNTG7yu7gbX4vryqS2X,N.O.R.E.,N.O.R.E.,Nothin',Nothin',16,10,21
2002-10-12,22,1BpV8IGf4XsRRJf4Xuui9q,P!nk,P!nk,Just Like a Pill,Just Like A Pill,9,8,15
2002-10-12,23,04KTF78FFg8sOHC1BADqbY,Nelly,Nelly,Hot In Herre,Hot In Herre,12,1,24
2002-10-12,24,6cZPfzVtkicrA3CyjqYKhu,Ashanti,Ashanti,Baby,Baby,27,24,12
2002-10-12,25,4w1lzcaoZ1IC2K5TwjalRP,Vanessa Carlton,Vanessa Carlton,A Thousand Miles,A Thousand Miles,25,5,33
2002-10-12,26,0b9djfiuDIMw1zKH6gV74g,Keith Urban,Keith Urban,Somebody Like You,Somebody Like You,31,26,9
2002-10-12,27,6NSJOIyKYcRZh28Kf0URTw,Michelle Branch,Michelle Branch,Goodbye to You,Goodbye To You,32,27,7
2002-10-12,28,19QT1L9qUNKHYNbYqawaX8,Diamond Rio,Diamond Rio,Beautiful Mess,Beautiful Mess,30,28,10
2002-10-12,29,7cFpB4ozcSwXuhqjvNbrbP,Styles P,Styles,Good Times,Good Times,22,22,13
2002-10-12,30,6Vecwo7AHst9V2CE3kmwr0,John Mayer,John Mayer,No Such Thing,No Such Thing,24,13,20
2002-10-12,31,72SpPFrMYCXLB3Fbw9tEgf,DJ Sammy,DJ Sammy & Yanou Featuring Do,Heaven,Heaven,26,8,20
2002-10-12,32,22F01qwlQDpxjPN8UQFz8n,Nappy Roots,Nappy Roots Featuring Anthony Hamilton,Po' Folks (feat. Anthony Hamilton),Po' Folks,36,32,13
2002-10-12,33,6mJMvtuCMZt4XXNs5zw1zx,Faith Hill,Faith Hill,Cry,Cry,35,33,7
2002-10-12,34,5WavgurgGX48eZv1q1E3on,Sean Paul,Sean Paul,Gimme the Light,Gimme The Light,41,34,24
2002-10-12,35,41IShViF79gmulEkIHAjcb,Santana,Santana Featuring Michelle Branch,The Game of Love (feat. Michelle Branch) - Main / Radio Mix,The Game Of Love,66,35,2
2002-10-12,36,6De63WRULDaa1fxOyLilnv,Ginuwine,Ginuwine,Stingy,Stingy,42,33,11
2002-10-12,37,6kcEeXcDca8oe9dlvYeGmI,Vanessa Carlton,Vanessa Carlton,Ordinary Day,Ordinary Day,37,37,8
2002-10-12,38,3DkaXDmC0qaFNAxgLMuwX4,Musiq Soulchild,Musiq,Dontchange,dontchange,44,38,6
2002-10-12,39,5vyVckEUyIogu3Fq7J3lBR,Joe Nichols,Joe Nichols,The Impossible,The Impossible,29,29,20
2002-10-12,40,6GG73Jik4jUlQCkKg9JuGO,Jimmy Eat World,Jimmy Eat World,The Middle,The Middle,39,5,31
2002-10-12,41,215JYyyUnrJ98NK3KEwu6d,Sheryl Crow,Sheryl Crow,Soak Up The Sun,Soak Up The Sun,40,17,27
2002-10-12,42,2cxbxpHrND6i4uvUGVvC9J,Mario,Mario,Just a Friend 2002 - Radio Edit,Just A Friend 2002,28,4,21
2002-10-12,43,26J61MmE6YCWqIyROZdEgL,Tracy Byrd,Tracy Byrd,Ten Rounds with Jose Cuervo - Recall Mix,Ten Rounds With Jose Cuervo,34,26,15
2002-10-12,44,6fQJg7MdQssgZJDhTJtFtd,Our Lady Peace,Our Lady Peace,Somewhere Out There,Somewhere Out There,45,44,8
2002-10-12,45,3YUxPy3IOJKx5P2md4hN80,Chad Cooke Band,Chad Kroeger Featuring Josey Scott,Señorita Sky,Hero,38,3,22
2002-10-12,46,21iEEekDSvQjVARSQ4dpXY,Charli Baltimore,"Irv Gotti Presents The Inc. Featuring Ja Rule, Ashanti, Charli Baltimore & Vita",Down 4 U,Down 4 U,33,6,17
2002-10-12,47,09cJcfLgfFPW7YeBggweW6,Martina McBride,Martina McBride,Where Would You Be,Where Would You Be,53,47,6
2002-10-12,48,59ZTxQo8rBycIXPLUIKvE2,Christina Aguilera,Christina Aguilera Featuring Redman,Dirrty (feat. Redman),Dirrty,48,48,4
2002-10-12,49,5EjZXJ4nVpw7uI6eso1SFS,Dave Matthews Band,Dave Matthews Band,Where Are You Going,Where Are You Going,47,39,18
2002-10-12,50,0EXm0iaB0CzqtsB3VaupXj,Clipse,Clipse,When the Last Time,When The Last Time,58,50,5
2002-10-12,51,1sR3kJi14jA8Gau3a0yXAo,Kenny Chesney,Kenny Chesney,The Good Stuff,The Good Stuff,49,22,19
2002-10-12,52,6xdSzlVVKW3fQidPxBImTG,Hoobastank,Hoobastank,Running Away,Running Away,46,44,15
2002-10-12,53,2AjKbfwdv1K0SkN4YmBhsO,Phil Vassar,Phil Vassar,American Child,American Child,54,53,8
2002-10-12,54,1CSdY0W7Ezx2loItcUFskp,Alan Jackson,Alan Jackson,Work In Progress,Work In Progress,51,51,8
2002-10-12,55,7dIxSCWRKv3FXM04FD5ELw,Big Tymers,"Big Tymers Featuring Tateeze, Boo & Gotti",Oh Yeah!,Oh Yeah!,56,55,7
2002-10-12,56,4e9eGQYsOiBcftrWXwsVco,System Of A Down,System Of A Down,Aerials,Aerials,57,55,9
2002-10-12,57,5M8oqeozsjPMSXbkjo0SyD,Montgomery Gentry,Montgomery Gentry,My Town,My Town,63,57,3
2002-10-12,58,5hviCr3lgg6LY6noG6DPKs,The Chicks,Dixie Chicks,Landslide,Landslide,59,58,4
2002-10-12,59,1f2V8U1BiWaC9aJWmpOARe,Red Hot Chili Peppers,Red Hot Chili Peppers,By the Way,By The Way,52,34,18
2002-10-12,60,39YovPslPCXbFYhlYjsZ2Y,Nivea,Nivea Featuring Brian & Brandon Casey,Don't Mess With My Man (feat. Brian Casey & Brandon Casey),Don't Mess With My Man,61,60,10
2002-10-12,61,0qnoS5hMZMphvKWi0D2LQh,Darryl Worley,Darryl Worley,I Miss My Friend,I Miss My Friend,50,28,18
2002-10-12,62,4CTX9iU2a0Q9vM2T4YMUQL,Kelly Rowland,Kelly Rowland,Stole,Stole,69,62,3
2002-10-12,63,5nWgEBtaRwVrCMjer1RtLm,Rascal Flatts,Rascal Flatts,These Days,These Days,67,63,2
2002-10-12,64,48OJNxzYVJNYzXDDY1xlnt,Toby Keith,Toby Keith,Who's Your Daddy?,Who's Your Daddy?,74,64,2
2002-10-12,65,0sKXWw2C1m3RMl4AX6JLlF,George Strait,George Strait,She'll Leave You With A Smile - 2001 Version,She'll Leave You With A Smile,71,65,2
2002-10-12,66,632GESqggMN84rS3sRXy0K,Wyclef Jean,Wyclef Jean Featuring Claudette Ortiz,Two Wrongs (feat. Claudette Ortiz),Two Wrongs,62,28,14
2002-10-12,67,0jiBVBJkLrlGLgrIVmd3VK,Jennifer Lopez,Jennifer Lopez Featuring Styles & Jadakiss,Jenny from the Block (feat. Jadakiss & Styles P.) - Track Masters Remix,Jenny From The Block,,67,1
2002-10-12,68,36YNa8joLwu9yor2TkZbIY,Shakira,Shakira,Objection (Tango),Objection (Tango),55,55,6
2002-10-12,69,3HGctlDltHdllOSTogGKhJ,Disturbed,Disturbed,Prayer,Prayer,70,69,3
2002-10-12,70,0zpq24yiqGUY3kPcaEnU1o,BFM Hits,Tim McGraw,Red Rag Top (Originally Performed by Tim Mcgraw) [Karaoke Version],Red Rag Top,,70,1
2002-10-12,71,16DhvbuyvJob4Q9GHNYu2n,Puddle Of Mudd,Puddle Of Mudd,She Hates Me,She Hates Me,,71,1
2002-10-12,72,1zNXF2svmdlNxfS5XeNUgr,Norah Jones,Norah Jones,Don't Know Why,Don't Know Why,73,72,3
2002-10-12,73,0fCPWDsSyIhcp7CjRdx958,3LW,3LW Featuring P. Diddy & Loon,I Do (Wanna Get Close To You) (featuring Loon),I Do (Wanna Get Close To You),60,58,11
2002-10-12,74,0Gb8lIXz2uaqjoR77fqFMl,Pearl Jam,Pearl Jam,I Am Mine - Live,I Am Mine,,74,1
2002-10-12,75,6HICEWiTO1LSB5wayNBh70,Mario,Mario,Braid My Hair,Braid My Hair,,75,1
2002-10-12,76,4HQP1WwHg9G9IVYqNdXyDO,Las Kala,Las Ketchup,The Ketchup Song (Hey Hah),The Ketchup Song (Hey Hah),,76,1
2002-10-12,77,6ikl0jEGOPZUBcwGa7WHCY,Sara Evans,Sara Evans,I Keep Looking,I Keep Looking,64,35,13
2002-10-12,78,0M7mWKqwTIaVjYyxfZmtTa,Toby Keith,Toby Keith,"Courtesy Of The Red, White And Blue (The Angry American)","Courtesy Of The Red, White And Blue (The Angry American)",72,25,19
2002-10-12,79,3kHg8K1ilUqkSPURdqd6dL,Tim McGraw,Tim McGraw,Unbroken,Unbroken,65,26,15
2002-10-12,80,2ynwBOV4CsVxyapauFh8mK,Faith Evans,"Faith Evans Featuring Missy ""Misdemeanor"" Elliott",Burnin' Up (feat. Loon),Burnin' Up,68,60,9
2002-10-12,81,7hOXiS6kDP4vYIh9DBsNgK,Jack Johnson,Jack Johnson,Flake,Flake,75,73,11
2002-10-12,82,0ieS2bue78yadTdPiyzsaO,Erykah Badu,Erykah Badu Featuring Common,Love Of My Life (An Ode To Hip Hop) - Longer Album Version,Love Of My Life (An Ode To Hip Hop),82,82,6
2002-10-12,83,429IbFR4yp2J81CeTwF5iY,Jimmy Eat World,Jimmy Eat World,Sweetness,Sweetness,79,75,11
2002-10-12,84,4TJ56OkWrnf2fv2a6T69DL,Trick Daddy,Trick Daddy Featuring Cee-Lo & Big Boi,In da Wind,In Da Wind,80,70,14
2002-10-12,85,38TuPQLkiKQMTcOd2e81RG,U2,U2,Electrical Storm - Songs Of Surrender,Electrical Storm,77,77,3
2002-10-12,86,0JiX8NsRdCHm8GliFuf97V,The Chicks,Dixie Chicks,Long Time Gone,Long Time Gone,76,7,17
2002-10-12,87,4u0mNH2fqIoeeyGff3NLrx,The Goo Goo Dolls,Goo Goo Dolls,Big Machine,Big Machine,81,64,6
2002-10-12,88,5oDM9YSQIlhuWa0awHF4Z2,Luther Vandross,Luther Vandross,I'd Rather,I'd Rather,86,83,5
2002-10-12,89,4PaV16f3DUo9QxbQMUzMKH,Beenie Man,Beenie Man Featuring Janet,Who Am I,Feel It Boy,84,28,11
2002-10-12,90,4pImG3RdbaGfanzQOTFgyr,New Found Glory,New Found Glory,My Friends Over You,My Friends Over You,89,85,6
2002-10-12,91,7ji3tnG7OOKMZENvoSBPzu,India.Arie,India.Arie,Little Things - Main,Little Things,92,91,3
2002-10-12,92,2SyQLXRMwYJJLBCuaPVjrM,Kylie Minogue,Kylie Minogue,Love at First Sight,Love At First Sight,78,23,16
2002-10-12,93,5a251qN4R86hro8UZGuO4E,WC,WC Featuring Nate Dogg,The Streets - Re-Twist,The Streets,94,93,3
2002-10-12,94,3AvMXM7A4zMHNbjRI2zGan,Sheryl Crow,Sheryl Crow,Steve McQueen,Steve McQueen,88,88,5
2002-10-12,95,4bnjq8zqtCnxTGxll5ezOO,Amerie,Amerie,Why Don't We Fall in Love,Why Don't We Fall In Love,85,23,19
2002-10-12,96,3EhEA0wiWPhqfjbaSHIxan,Mark Chesnutt,Mark Chesnutt,She Was,She Was,87,62,10
2002-10-12,97,5fy0FmftBG7KZK7PxyE4kU,Pastor Troy,Pastor Troy Featuring Ms. Jade,Are We Cuttin',Are We Cuttin',97,97,2
2002-10-12,98,6EwbFB8T0uIaaRCNwAIrnS,Kellie Coffey,Kellie Coffey,When You Lie Next To Me,When You Lie Next To Me,98,54,16
2002-10-12,99,0yORE7Aw2erLpuYlws1SJJ,Benzino,Benzino,Rock the Party,Rock The Party,,99,1
2002-10-12,100,2czBvzOv3TvnyoW7Ozo7fP,Bruce Springsteen,Bruce Springsteen,The Rising,The Rising,91,52,11
2002-10-05,1,4kvdX9zzsix7jYHsRVkVUH,Kelly Clarkson,Kelly Clarkson,A Moment Like This,A Moment Like This,52,1,3
2002-10-05,2,23477wqTFa3MWFoIdze8Ze,Studio Allstars,Nelly Featuring Kelly Rowland,Dilemma - (Tribute to Nelly featuring Kelly Rowland),Dilemma,1,1,13
2002-10-05,3,0WgLpgUdThEpA5L5K0SKq7,Eve,Eve Featuring Alicia Keys,Gangsta Lovin',Gangsta Lovin',2,2,13
2002-10-05,4,5xEM5hIgJ1jjgcEBfpkt2F,Avril Lavigne,Avril Lavigne,Complicated,Complicated,3,2,19
2002-10-05,5,7BMO7O7ImjV8HNTH74Tshv,Eminem,Eminem,Cleanin' Out My Closet,Cleanin' Out My Closet,4,4,10
2002-10-05,6,42T2QQv3xgBlpQxaSP7lnK,Creed,Creed,One Last Breath,One Last Breath,6,6,18
2002-10-05,7,7gnucx1zXQlcLOFS3T6LR5,The Karaoke Channel,"P. Diddy & Ginuwine Featuring Loon, Mario Winans & Tammy Ruggeri",I Need a Girl (Part Two),I Need A Girl (Part Two),5,4,18
2002-10-05,8,6a8lMvYwJBwV4OtmdI1aDb,Cam’ron,"Cam'Ron Featuring Juelz Santana, Freekey Zekey & Toya",Hey Ma,Hey Ma,11,8,6
2002-10-05,9,1BpV8IGf4XsRRJf4Xuui9q,P!nk,P!nk,Just Like a Pill,Just Like A Pill,8,8,14
2002-10-05,10,1Q9b6CeMcDuO0uq5OJCrqu,Ludacris,Ludacris Featuring Mystikal & Infamous 2.0,Move Bitch,Move B***h,13,10,18
2002-10-05,11,6gawAKYzoDy6jYjE18u9ey,ProTracks (Karaoke),"Missy ""Misdemeanor"" Elliott","Work It - In the Style of Missy ""Misdemeanor"" Elliott (Karaoke Version Teaching Vocal)",Work It,24,11,4
2002-10-05,12,04KTF78FFg8sOHC1BADqbY,Nelly,Nelly,Hot In Herre,Hot In Herre,7,1,23
2002-10-05,13,747tpec1a0Hfqvj2za1pBs,Daniel Bedingfield,Daniel Bedingfield,Gotta Get Thru This - D'N'D Radio Edit,Gotta Get Thru This,10,10,11
2002-10-05,14,6CbcdeTQKj0qTaZTt0xkdk,Ashanti,Ashanti,Happy,Happy,9,8,19
2002-10-05,15,1LGXXULPCZchcwxy2TLlEG,Hit Tunes Karaoke,Angie Martinez Featuring Lil' Mo & Sacario,If I Could Go (Originally Performed By Angie Martinez) - Karaoke Version,If I Could Go!,15,15,16
2002-10-05,16,5ZKVNTG7yu7gbX4vryqS2X,N.O.R.E.,N.O.R.E.,Nothin',Nothin',12,10,20
2002-10-05,17,6W2Ef5Ph6ILTUAedoQ3QIv,Justin Timberlake,Justin Timberlake,Like I Love You,Like I Love You,26,17,5
2002-10-05,18,6fR6Z0Vc1K6yQWNUIKjAIR,No Doubt,No Doubt Featuring Lady Saw,Underneath It All,Underneath It All,27,18,6
2002-10-05,19,571hGNRyAR4klC9WpvOWg1,Aaliyah,Aaliyah,I Care 4 U,I Care 4 U,19,19,7
2002-10-05,20,6h7PQQIUQSNSAWqRe98MBU,Fabolous,Fabolous Featuring P. Diddy & Jagged Edge,"Trade It All, Pt. 2 (feat. P. Diddy & Jagged Edge)",Trade It All,20,20,8
2002-10-05,21,7cGcyNd7NVvDIwCAQSbJLI,LL COOL J,LL Cool J,Luv U Better,Luv U Better,28,21,7
2002-10-05,22,7cFpB4ozcSwXuhqjvNbrbP,Styles P,Styles,Good Times,Good Times,22,22,12
2002-10-05,23,00Mb3DuaIH1kjrwOku9CGU,Avril Lavigne,Avril Lavigne,Sk8er Boi,Sk8er Boi,34,23,4
2002-10-05,24,6Vecwo7AHst9V2CE3kmwr0,John Mayer,John Mayer,No Such Thing,No Such Thing,17,13,19
2002-10-05,25,4w1lzcaoZ1IC2K5TwjalRP,Vanessa Carlton,Vanessa Carlton,A Thousand Miles,A Thousand Miles,18,5,32
2002-10-05,26,72SpPFrMYCXLB3Fbw9tEgf,DJ Sammy,DJ Sammy & Yanou Featuring Do,Heaven,Heaven,23,8,19
2002-10-05,27,6cZPfzVtkicrA3CyjqYKhu,Ashanti,Ashanti,Baby,Baby,30,27,11
2002-10-05,28,2cxbxpHrND6i4uvUGVvC9J,Mario,Mario,Just a Friend 2002 - Radio Edit,Just A Friend 2002,14,4,20
2002-10-05,29,5vyVckEUyIogu3Fq7J3lBR,Joe Nichols,Joe Nichols,The Impossible,The Impossible,29,29,19
2002-10-05,30,19QT1L9qUNKHYNbYqawaX8,Diamond Rio,Diamond Rio,Beautiful Mess,Beautiful Mess,31,30,9
2002-10-05,31,0b9djfiuDIMw1zKH6gV74g,Keith Urban,Keith Urban,Somebody Like You,Somebody Like You,36,31,8
2002-10-05,32,6NSJOIyKYcRZh28Kf0URTw,Michelle Branch,Michelle Branch,Goodbye to You,Goodbye To You,41,32,6
2002-10-05,33,21iEEekDSvQjVARSQ4dpXY,Charli Baltimore,"Irv Gotti Presents The Inc. Featuring Ja Rule, Ashanti, Charli Baltimore & Vita",Down 4 U,Down 4 U,16,6,16
2002-10-05,34,26J61MmE6YCWqIyROZdEgL,Tracy Byrd,Tracy Byrd,Ten Rounds with Jose Cuervo - Recall Mix,Ten Rounds With Jose Cuervo,35,26,14
2002-10-05,35,6mJMvtuCMZt4XXNs5zw1zx,Faith Hill,Faith Hill,Cry,Cry,39,35,6
2002-10-05,36,22F01qwlQDpxjPN8UQFz8n,Nappy Roots,Nappy Roots Featuring Anthony Hamilton,Po' Folks (feat. Anthony Hamilton),Po' Folks,37,36,12
2002-10-05,37,6kcEeXcDca8oe9dlvYeGmI,Vanessa Carlton,Vanessa Carlton,Ordinary Day,Ordinary Day,38,37,7
2002-10-05,38,3YUxPy3IOJKx5P2md4hN80,Chad Cooke Band,Chad Kroeger Featuring Josey Scott,Señorita Sky,Hero,21,3,21
2002-10-05,39,6GG73Jik4jUlQCkKg9JuGO,Jimmy Eat World,Jimmy Eat World,The Middle,The Middle,25,5,30
2002-10-05,40,215JYyyUnrJ98NK3KEwu6d,Sheryl Crow,Sheryl Crow,Soak Up The Sun,Soak Up The Sun,32,17,26
2002-10-05,41,5WavgurgGX48eZv1q1E3on,Sean Paul,Sean Paul,Gimme the Light,Gimme The Light,51,41,23
2002-10-05,42,6De63WRULDaa1fxOyLilnv,Ginuwine,Ginuwine,Stingy,Stingy,33,33,10
2002-10-05,43,5Z01UMMf7V1o0MzF86s6WJ,Eminem,Eminem,"Lose Yourself - From ""8 Mile"" Soundtrack",Lose Yourself,,43,1
2002-10-05,44,3DkaXDmC0qaFNAxgLMuwX4,Musiq Soulchild,Musiq,Dontchange,dontchange,46,44,5
2002-10-05,45,6fQJg7MdQssgZJDhTJtFtd,Our Lady Peace,Our Lady Peace,Somewhere Out There,Somewhere Out There,45,45,7
2002-10-05,46,6xdSzlVVKW3fQidPxBImTG,Hoobastank,Hoobastank,Running Away,Running Away,44,44,14
2002-10-05,47,5EjZXJ4nVpw7uI6eso1SFS,Dave Matthews Band,Dave Matthews Band,Where Are You Going,Where Are You Going,43,39,17
2002-10-05,48,59ZTxQo8rBycIXPLUIKvE2,Christina Aguilera,Christina Aguilera Featuring Redman,Dirrty (feat. Redman),Dirrty,49,48,3
2002-10-05,49,1sR3kJi14jA8Gau3a0yXAo,Kenny Chesney,Kenny Chesney,The Good Stuff,The Good Stuff,42,22,18
2002-10-05,50,0qnoS5hMZMphvKWi0D2LQh,Darryl Worley,Darryl Worley,I Miss My Friend,I Miss My Friend,40,28,17
2002-10-05,51,1CSdY0W7Ezx2loItcUFskp,Alan Jackson,Alan Jackson,Work In Progress,Work In Progress,53,51,7
2002-10-05,52,1f2V8U1BiWaC9aJWmpOARe,Red Hot Chili Peppers,Red Hot Chili Peppers,By the Way,By The Way,47,34,17
2002-10-05,53,09cJcfLgfFPW7YeBggweW6,Martina McBride,Martina McBride,Where Would You Be,Where Would You Be,62,53,5
2002-10-05,54,2AjKbfwdv1K0SkN4YmBhsO,Phil Vassar,Phil Vassar,American Child,American Child,54,54,7
2002-10-05,55,36YNa8joLwu9yor2TkZbIY,Shakira,Shakira,Objection (Tango),Objection (Tango),55,55,5
2002-10-05,56,7dIxSCWRKv3FXM04FD5ELw,Big Tymers,"Big Tymers Featuring Tateeze, Boo & Gotti",Oh Yeah!,Oh Yeah!,59,56,6
2002-10-05,57,4e9eGQYsOiBcftrWXwsVco,System Of A Down,System Of A Down,Aerials,Aerials,57,55,8
2002-10-05,58,0EXm0iaB0CzqtsB3VaupXj,Clipse,Clipse,When the Last Time,When The Last Time,72,58,4
2002-10-05,59,5hviCr3lgg6LY6noG6DPKs,The Chicks,Dixie Chicks,Landslide,Landslide,67,59,3
2002-10-05,60,0fCPWDsSyIhcp7CjRdx958,3LW,3LW Featuring P. Diddy & Loon,I Do (Wanna Get Close To You) (featuring Loon),I Do (Wanna Get Close To You),58,58,10
2002-10-05,61,39YovPslPCXbFYhlYjsZ2Y,Nivea,Nivea Featuring Brian & Brandon Casey,Don't Mess With My Man (feat. Brian Casey & Brandon Casey),Don't Mess With My Man,66,61,9
2002-10-05,62,632GESqggMN84rS3sRXy0K,Wyclef Jean,Wyclef Jean Featuring Claudette Ortiz,Two Wrongs (feat. Claudette Ortiz),Two Wrongs,60,28,13
2002-10-05,63,5M8oqeozsjPMSXbkjo0SyD,Montgomery Gentry,Montgomery Gentry,My Town,My Town,69,63,2
2002-10-05,64,6ikl0jEGOPZUBcwGa7WHCY,Sara Evans,Sara Evans,I Keep Looking,I Keep Looking,50,35,12
2002-10-05,65,3kHg8K1ilUqkSPURdqd6dL,Tim McGraw,Tim McGraw,Unbroken,Unbroken,56,26,14
2002-10-05,66,41IShViF79gmulEkIHAjcb,Santana,Santana Featuring Michelle Branch,The Game of Love (feat. Michelle Branch) - Main / Radio Mix,The Game Of Love,,66,1
2002-10-05,67,5nWgEBtaRwVrCMjer1RtLm,Rascal Flatts,Rascal Flatts,These Days,These Days,,67,1
2002-10-05,68,2ynwBOV4CsVxyapauFh8mK,Faith Evans,"Faith Evans Featuring Missy ""Misdemeanor"" Elliott",Burnin' Up (feat. Loon),Burnin' Up,63,60,8
2002-10-05,69,4CTX9iU2a0Q9vM2T4YMUQL,Kelly Rowland,Kelly Rowland,Stole,Stole,76,69,2
2002-10-05,70,3HGctlDltHdllOSTogGKhJ,Disturbed,Disturbed,Prayer,Prayer,74,70,2
