id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,cluster
4uniE3cbok1zOTUC64G8Yq,0.645,0.473,0,-10.049,1,0.262,0.65,0.00686,0.0859,0.939,77.686,201627,4,3
0vWAXygaIAwtMQxuMchoOm,0.737,0.372,10,-17.855,1,0.0516,0.452,2.19e-06,0.171,0.786,106.066,244507,4,3
2Oyvet7PpNhhCDrG6vJ2bz,0.691,0.471,3,-10.781,1,0.0627,0.252,0.0,0.165,0.594,98.255,208440,4,1
0RgcOUQg4qYAEt9RIdf3oB,0.676,0.692,9,-13.093,1,0.052,0.668,0.00915,0.13,0.799,102.516,170160,4,3
7HXY9MJ75r05K1R1UONVBx,0.539,0.881,8,-4.486,1,0.164,0.411,0.000294,0.687,0.767,175.607,267825,4,2
6HH1rzLOFz4GdtLDRpqKdA,0.584,0.791,0,-6.648,1,0.0453,0.124,0.0,0.0781,0.782,148.413,173640,4,2
4Ahjqin4mNFeJSVSk6wNLs,0.863,0.74,11,-8.285,0,0.235,0.0543,0.0026,0.0813,0.901,125.282,197827,4,2
6KGv5DEe1uzWSGFBhyEZ5u,0.616,0.943,9,-3.87,1,0.0684,0.211,1.83e-05,0.278,0.937,140.366,367653,4,2
5oROkcna6Wods0AJXmRzS0,0.62,0.78,0,-9.554,1,0.0379,0.103,0.00023,0.047,0.939,142.414,220947,4,2
2qVZpGu1v98tvUAutqyAfJ,0.671,0.776,10,-11.414,1,0.0282,0.137,0.00649,0.394,0.92,112.629,317160,4,2
7hnXWme3X0JgQVpxeC5CkP,0.659,0.76,5,-10.801,0,0.0546,0.0539,0.676,0.0557,0.917,123.798,317040,4,2
5mxzDQlJlP3etq3vOFXNbY,0.611,0.331,8,-18.131,1,0.0288,0.389,1.8e-06,0.0503,0.758,90.745,192387,4,3
3KPwt1LBpt1jVSHz8GXERo,0.543,0.529,7,-9.717,1,0.0301,0.326,0.00269,0.709,0.746,85.126,313840,4,3
7f67YWNBt9xJAyXfUxX883,0.661,0.813,0,-7.688,1,0.034,0.164,2.82e-05,0.0527,0.803,100.698,313080,4,2
4mfbHWZCIsDVMKk9HAqEgF,0.498,0.748,3,-5.582,1,0.0328,0.00285,3.73e-06,0.109,0.227,90.968,222667,4,1
4vxLWiOERuSSC5edMs6uu0,0.52,0.208,0,-17.092,1,0.0319,0.84,4.63e-06,0.0996,0.282,90.1,186467,4,0
157ESNUvJI8NeHjV9hcDEd,0.717,0.695,1,-9.941,1,0.0972,0.0148,5.51e-05,0.132,0.693,116.39,306973,4,2
1eh9yGy8qqPIVxaXACtiNR,0.854,0.158,10,-16.193,1,0.267,0.663,2.76e-05,0.0773,0.214,119.952,172000,4,0
0AzgGKiUX5lvZVYroJDay0,0.575,0.692,0,-9.661,1,0.0295,0.171,2.88e-06,0.154,0.914,122.262,201693,4,2
22JWCJT5GVda3RKzGCCaKQ,0.534,0.4,0,-14.29,1,0.0723,0.234,0.0,0.0903,0.173,182.753,235760,4,1
40NRm1ZLvZpUSCUXAGGZ8J,0.598,0.673,2,-10.431,1,0.0693,0.0422,6.9e-05,0.289,0.59,102.034,197693,4,2
130osY0woeFCu77M4cBniA,0.631,0.523,6,-9.322,0,0.0655,0.0316,6.42e-05,0.188,0.595,91.131,318555,4,1
4ZqzmbPVCzCL1mTBdY8cza,0.78,0.636,0,-8.169,1,0.052,0.219,0.0283,0.0633,0.488,106.243,252067,4,1
6r1RBZtxQGZQVP9RSYS07J,0.236,0.24,4,-15.169,1,0.0309,0.242,3.89e-06,0.0951,0.156,142.682,279893,4,0
73MpEwQiZtFLevKlZcB4fR,0.737,0.221,5,-13.289,1,0.0449,0.301,0.00373,0.138,0.17,113.645,178547,4,1
1ysCfmGHU6L3o5x7wJNX4E,0.566,0.49,11,-11.159,1,0.0237,0.71,0.0244,0.1,0.649,95.879,231160,4,3
58NGD7CwAHKGqalPG9Tw6O,0.289,0.683,6,-6.301,1,0.0328,0.329,0.0,0.14,0.644,100.37,184520,4,3
54c8a6GAc0Txv7DVMWbIQf,0.561,0.671,7,-9.007,1,0.0413,0.746,9.14e-06,0.106,0.761,141.616,199840,3,3
4jIR9VBVKuTn49b9OznOTg,0.747,0.42,0,-13.415,1,0.545,0.00735,0.0,0.342,0.384,100.296,202772,4,1
1oRvLqwJowH9JU0uO1iVzA,0.825,0.532,9,-10.169,1,0.0341,0.714,0.000312,0.195,0.778,116.207,201827,4,3
1ifE9tfgzDsprkMDTwaYta,0.748,0.676,10,-8.234,1,0.0543,0.076,0.0,0.101,0.788,95.305,287080,4,2
1hQ2OT305UbsmJ3FlKfpdX,0.429,0.723,2,-12.251,1,0.0478,0.000318,0.729,0.193,0.671,137.104,279907,4,2
0vPkRB52RENZMpHybpFKYK,0.566,0.886,0,-3.63,1,0.0902,0.000348,0.0,0.494,0.619,130.066,222461,4,2
75Nlnd9AJ4CYrLXgWGsuTF,0.764,0.628,0,-10.961,1,0.048,0.336,0.0,0.0977,0.823,109.008,216387,4,2
2cHfcVPM15WgSg5K45Um7L,0.777,0.39,5,-15.895,1,0.0321,0.121,4.48e-05,0.0655,0.861,104.981,223240,4,2
4HAP5hsddtF4xSSC7CkUyd,0.656,0.499,11,-10.307,1,0.0294,0.243,0.0,0.322,0.806,111.148,155813,4,2
2Si1AlKrg7SDYanGQuU67s,0.722,0.89,9,-7.639,1,0.034,0.0512,0.00394,0.356,0.843,126.428,225480,4,2
0bLOiofyBB62YU2cNnONJG,0.457,0.428,1,-9.796,1,0.0283,0.329,2.21e-06,0.169,0.151,129.98,404933,4,1
6kdwt29QgPNO3lai10CIQL,0.737,0.525,9,-11.251,0,0.546,0.639,0.0,0.139,0.819,93.121,364053,4,3
6yXQldrNFhSHC4BdSJb1PJ,0.728,0.573,11,-5.963,0,0.0855,0.465,0.0,0.0741,0.315,104.023,138893,4,1
4t0Pj3iBnSCZv5pDEPNmzG,0.811,0.545,7,-12.969,0,0.0579,0.155,0.0853,0.156,0.734,105.911,222267,4,2
6rmEDD2dmfsJzQSF3r7iGs,0.567,0.903,5,-9.209,0,0.0587,0.0625,0.000768,0.13,0.662,116.605,172987,4,2
608xszaAxVh4m7NcKJiAbF,0.655,0.606,7,-10.385,1,0.0285,0.0603,0.0789,0.0757,0.765,110.061,291686,4,2
6pStcHAawim9a5Bp50whXi,0.59,0.581,4,-10.297,1,0.0419,0.658,2.81e-06,0.385,0.831,129.935,203773,4,3
3URfKi5DOvUaJMuTuT8osm,0.501,0.579,8,-10.217,1,0.0328,0.00242,2.23e-05,0.11,0.579,117.505,159533,4,1
0tSpELFEDMqmMDK9QtUr4i,0.431,0.553,7,-8.242,1,0.0294,0.263,6.74e-05,0.334,0.467,117.218,187907,4,1
56NDbnmmHnAtzQZiIUNQDs,0.802,0.898,2,-7.407,1,0.0349,0.585,0.45,0.0873,0.962,123.025,437387,4,3
2MxQHDCRQUF9k3zBvwzFSv,0.602,0.598,3,-11.671,1,0.209,0.542,0.0,0.232,0.574,89.25,178533,4,3
5nFpF7jUbVnnDMXIu65aoh,0.377,0.677,6,-6.784,0,0.0929,0.367,0.000809,0.0937,0.63,146.126,259933,4,3
4MIo5Zh9MkJbzC0aGygEGZ,0.662,0.304,0,-17.858,1,0.0432,0.193,3.14e-06,0.0584,0.581,133.553,173373,4,1
1lL1jDnZTH60djVb6vKIQj,0.463,0.453,5,-13.204,1,0.0371,0.371,0.0,0.0993,0.561,145.796,202560,4,3
2v6HBaafQ3kHEBZqvttnOw,0.608,0.677,0,-8.176,1,0.034,0.0317,5.5e-06,0.0712,0.853,145.156,166933,4,2
6nbWsD9NuzBYxn52iRLRBL,0.688,0.686,9,-8.64,1,0.0743,0.458,7.24e-05,0.2,0.757,150.14,215840,4,3
0Nyq54pf1IrkPomVk4BUTE,0.84,0.687,10,-13.449,0,0.0389,0.0352,0.453,0.0484,0.963,127.702,234693,4,2
3NrJcpy92CjDXdYoVDAHt6,0.251,0.37,10,-11.313,1,0.0306,0.657,0.000197,0.132,0.216,126.818,169438,4,0
6apI1dPdq94Sf0LWPdTnUz,0.504,0.803,9,-8.788,1,0.0293,0.177,5.37e-05,0.33,0.953,144.925,263867,4,2
6GRsW0b5lXy85PqWc0UpqF,0.527,0.93,0,-10.681,1,0.07,0.0957,0.0,0.906,0.501,115.803,256373,4,1
5i0h6XtjL1LNRuFUl0STkC,0.425,0.605,5,-11.212,0,0.0794,0.341,1.24e-06,0.0947,0.47,152.119,265467,4,1
2mnMP9SaME3l1KyvnTuYZn,0.659,0.738,10,-12.276,1,0.0415,0.0609,0.687,0.0848,0.932,112.224,170960,4,2
3LrfxlP20144bMuIlZbfyz,0.685,0.873,8,-6.834,1,0.0449,0.151,0.131,0.21,0.907,112.263,232400,4,2
0vYlwtL5eaMpLnFNM6Q49C,0.647,0.723,8,-8.957,1,0.0866,0.0616,2.03e-06,0.157,0.941,123.523,408149,4,2
4GlphjtjhAsruVCtTdnzzC,0.714,0.394,9,-14.748,1,0.0406,0.116,0.0,0.126,0.667,121.671,204973,4,2
5HQEmiV2lKnSO6qa2fsR7x,0.404,0.523,4,-15.7,1,0.0575,0.685,0.000498,0.282,0.164,133.738,366640,4,0
3C8lYDLlYUCo0chYxjhF7o,0.297,0.508,2,-6.471,1,0.0793,0.00204,0.00291,0.419,0.105,168.31,162453,4,1
1nJUvlF4nwEKVHF1UNEOua,0.576,0.444,6,-15.514,1,0.0704,0.0492,4.02e-06,0.0994,0.586,61.753,222000,4,1
3kzmI3qZbtBKcVfiUyT2xI,0.533,0.906,5,-7.547,1,0.0381,0.2,0.0015,0.493,0.638,121.669,196800,4,2
5RFYhFsx88Ged9UNmv5ORj,0.653,0.618,7,-10.852,1,0.0744,0.663,0.0,0.134,0.705,126.73,336893,4,3
0H9sMfsRU1ecNuXF1Kweh0,0.76,0.806,9,-7.286,1,0.0837,0.593,0.000125,0.202,0.822,124.692,186893,4,3
0N3qcAXZM06zaTKm7JCtIh,0.449,0.381,0,-12.145,1,0.0264,0.737,0.429,0.0625,0.316,90.26,235000,4,0
5ZX5pIdGQaeHxtHHe7v6ku,0.489,0.562,2,-11.494,1,0.0301,0.0671,0.92,0.191,0.23,111.921,186600,4,1
4bCAhwWnHymmv1PSrmYARH,0.4,0.789,3,-5.812,1,0.0411,0.692,0.00855,0.895,0.466,146.804,187467,4,3
1MSXGbvydpblJZYyiMdfaa,0.377,0.292,9,-11.745,1,0.0296,0.797,2.92e-05,0.0907,0.33,74.177,211133,4,0
0SkpjIqhANcC2QQu8DIuwG,0.499,0.616,7,-8.325,1,0.0392,0.179,0.000151,0.552,0.622,113.254,240987,4,1
1p8EoANWLLf24wrGnyzWOw,0.726,0.679,1,-10.418,1,0.0648,0.331,0.0,0.517,0.944,108.474,187440,4,2
5tfKAGpQZpTd4afl0ZjUsF,0.657,0.727,6,-6.612,1,0.0349,0.162,0.000836,0.344,0.865,120.526,380227,4,2
1HdNTlZrGTlgxDn31GB6Sv,0.527,0.279,10,-12.679,0,0.0297,0.519,0.0211,0.116,0.256,90.728,238693,4,0
7c5CreqS7V42ieapzMSnAg,0.622,0.789,0,-5.235,1,0.0317,0.0524,0.0,0.0887,0.463,137.872,189283,4,1
3fd4eP1FWI8dsknVlMqqEg,0.616,0.434,2,-14.561,0,0.0348,0.322,0.306,0.246,0.453,72.529,395210,4,1
1sNZtrlkxASNJyI3xBunLj,0.623,0.402,1,-12.71,1,0.0451,0.497,0.0,0.0542,0.82,117.88,219867,4,3
1Tn3mRbz9CjM8tWM216hdN,0.606,0.537,11,-17.895,1,0.0413,0.117,2.03e-06,0.0754,0.818,108.125,190573,4,2
2asG1uvJTNu9pkTVBDL66A,0.517,0.617,0,-11.54,1,0.0359,0.185,1.1e-06,0.198,0.67,152.222,194347,4,2
5u4kX7qmMLc4qN8xfr0pT9,0.735,0.673,8,-9.703,1,0.0343,0.57,0.0,0.0887,0.919,110.15,194720,4,3
5guqxRJjUjpzv0LxAc27jl,0.726,0.497,9,-9.673,1,0.234,0.094,0.0,0.333,0.543,92.317,205845,4,1
6hYT9vkr0xMjhBlaLsYq9T,0.599,0.927,0,-8.356,1,0.106,0.126,0.207,0.0441,0.791,110.32,248223,4,2
4CdRUm8DJhINDpIl0xOruf,0.392,0.511,5,-9.008,1,0.0311,0.337,9.25e-05,0.118,0.337,144.508,191067,4,1
2iiR33RplLoOfgQv6DeNi0,0.45,0.789,10,-6.528,0,0.126,0.0638,3.25e-05,0.168,0.779,170.831,210547,4,2
0zFX0IAJTSnIldcCDMGK2y,0.608,0.707,0,-10.431,1,0.0451,0.141,4.2e-06,0.264,0.742,122.439,211600,4,2
0VIItQF40bAL6cEJSQmpvx,0.515,0.832,7,-6.183,0,0.0569,0.129,9.71e-05,0.433,0.657,112.45,196784,4,2
4pVA399XGov2hhrrxSJip2,0.373,0.747,9,-10.653,1,0.0786,0.186,0.0,0.107,0.46,153.215,243800,4,1
4etVLoQK3znrv8bVC8grsE,0.597,0.706,1,-9.305,0,0.0282,1.71e-05,0.0692,0.0673,0.817,123.277,199627,4,2
7a13xzsyUJGciP6Wr3Ku6R,0.717,0.785,9,-11.767,1,0.0915,0.0696,4.59e-05,0.153,0.949,101.357,200867,4,2
0bjLBTsge0KYD47MpydSIC,0.285,0.265,7,-12.542,1,0.0418,0.354,2.76e-06,0.744,0.231,147.194,271453,4,0
2oZ6Eor6WotNuMgcYGkifn,0.592,0.785,9,-5.916,0,0.0418,0.207,0.000973,0.0146,0.653,90.883,204800,4,2
6lU9fLdtauyk0bE2HRHyve,0.667,0.785,1,-7.364,1,0.0635,0.288,0.000122,0.0597,0.73,108.921,245333,4,2
3ydvQ1vczAWHdXA5h9yToW,0.332,0.385,5,-9.309,1,0.0312,0.731,0.0,0.142,0.174,135.685,181733,4,0
500h8jAdr7LvzzXlm1qxtK,0.393,0.588,9,-6.68,0,0.0613,0.345,0.0,0.134,0.728,203.145,186333,4,3
5rxi9YhtK7TOZBk7GXaIp6,0.69,0.473,5,-16.322,1,0.0338,0.0625,0.0937,0.193,0.969,127.774,193840,4,2
6EtOgpD6m1fBzcnckUAEfW,0.694,0.452,4,-10.4,1,0.0691,0.207,0.0004,0.152,0.696,97.923,150533,4,2
0ZQmpf5gk4k5VMopcAtyAc,0.558,0.563,9,-11.259,1,0.0543,0.0146,0.000195,0.273,0.617,120.99,309667,4,1
1XoM7kSwnMJZtbVTd4vscz,0.537,0.632,9,-10.639,1,0.0348,0.162,9.14e-05,0.149,0.799,97.123,165667,4,2
7n2gV9BaWJHp110ZEwRSTv,0.742,0.679,6,-11.774,1,0.151,0.395,0.00309,0.651,0.654,127.474,446507,4,3
3PMeHIeDiNpcmYjfp4cKNI,0.616,0.546,0,-10.723,1,0.0373,0.162,0.018,0.0964,0.748,98.766,172987,4,2
55tv2auMZGJsEHnCKSQBfn,0.714,0.541,5,-9.068,1,0.0297,0.309,8.41e-06,0.0734,0.616,95.41,168853,4,3
5XTdQEuQhO3sUCcm2K1YnR,0.333,0.634,10,-7.503,1,0.0568,0.589,0.00103,0.163,0.544,176.33,216600,3,3
4kcSSn0ViqGjYxUeMb2O6x,0.586,0.461,7,-14.962,0,0.0308,0.705,9.06e-06,0.142,0.662,106.138,213960,4,3
2vMMyG4iw5OppGOh23kXIe,0.655,0.425,10,-12.599,0,0.243,0.552,0.201,0.142,0.819,166.637,211187,4,3
6oamuJZeT7F13iLwACdQ4X,0.591,0.551,2,-13.72,1,0.0286,0.187,0.000652,0.0749,0.877,100.326,175933,4,2
4IeyHnKDMvCIiUhGVKF0dh,0.782,0.793,7,-7.231,1,0.111,0.0719,2.5e-05,0.0681,0.785,105.562,215467,4,2
2q82JCEyg3G61cEIXk1nqN,0.414,0.349,0,-13.947,1,0.0408,0.609,0.191,0.0946,0.356,73.574,291800,4,0
73TxYZd0lBCVRrHawrAglA,0.379,0.76,9,-10.961,1,0.0378,0.00298,0.0296,0.104,0.491,99.436,274088,4,1
2kE4qkaDNvNhXGLoArQDct,0.49,0.581,9,-13.522,1,0.0296,0.0179,0.047,0.116,0.935,118.326,216573,4,2
1SccNxmu6XQ2cYZDvWWEXR,0.662,0.643,7,-11.374,1,0.0668,0.059,0.264,0.0411,0.773,115.358,216267,4,2
4v9wiiuLSNGQmUs6Z4KTV9,0.749,0.944,0,-5.058,0,0.141,0.688,0.706,0.201,0.704,112.29,293213,4,3
1RzAWB6fpeDOq0WV27T0kK,0.479,0.551,5,-11.025,1,0.0284,0.111,0.72,0.423,0.57,174.155,124186,4,1
2A8CedURGD092Wp2FfTnAC,0.348,0.568,5,-8.467,1,0.0306,0.0533,7.57e-06,0.396,0.375,152.076,253893,3,1
3v4dPoMW6jFSfK5qcuVl7B,0.59,0.401,2,-7.213,1,0.0548,0.00142,0.895,0.0926,0.619,175.284,103886,4,1
4dNJLLbjNCpwuveBHha2dF,0.749,0.571,9,-12.846,1,0.0472,0.0488,2.8e-05,0.102,0.958,119.512,167800,4,2
5vZtw6zhx8bd7Umsv2w35x,0.393,0.203,7,-15.365,1,0.0266,0.283,0.00212,0.109,0.415,93.798,256560,4,0
2WQCzRvHubJxMIeCf2YhYG,0.444,0.185,5,-12.159,1,0.0254,0.711,0.0384,0.121,0.154,79.168,203107,4,0
7eQyTHRRxYkyUh8JRNOw09,0.569,0.205,9,-17.148,1,0.0358,0.919,1.94e-06,0.0894,0.327,115.705,333093,3,0
35xAXJ0EVKTS78XgcEB7GU,0.689,0.555,8,-9.205,1,0.0377,0.196,0.0,0.148,0.831,113.801,176920,4,2
2YnZugg0pdEkAtSHR4dwFo,0.902,0.534,0,-13.736,1,0.106,0.133,0.0,0.084,0.917,118.766,154693,4,2
12FJWnvLNIts6LtRuoklvQ,0.471,0.689,10,-8.126,0,0.0382,0.175,0.00909,0.237,0.784,117.345,142682,4,2
1VkM17IchG9iReZw8Z8UI2,0.922,0.737,9,-8.367,1,0.041,0.0368,0.716,0.0929,0.905,114.261,185907,4,2
5luNMEyNopyaEcwiHro5BM,0.495,0.786,2,-8.982,0,0.0572,0.000974,0.0449,0.149,0.418,90.077,176858,4,1
4xiVqeo21JSq78pFGojGVY,0.59,0.691,6,-7.164,0,0.0303,0.227,0.00374,0.128,0.84,92.288,352893,4,2
0PCqVDtuLBK151lUataXgS,0.58,0.586,3,-11.505,1,0.0342,0.0486,0.722,0.105,0.761,127.336,299520,4,2
79SELrTGJwfdEd6MbWcNBt,0.648,0.789,11,-9.629,0,0.0412,0.139,0.0119,0.26,0.745,108.065,293333,4,2
4Fo647WpC9gj1BadFxCgKI,0.272,0.553,1,-10.031,1,0.0543,0.345,0.00103,0.239,0.178,188.313,180600,4,1
1bGDR1bqufFa4j7EZHyCLZ,0.558,0.213,6,-13.451,1,0.0289,0.452,0.0,0.0967,0.363,107.134,202173,4,0
5VSAonaAPhhGn0G7hMYwWK,0.441,0.547,4,-12.222,1,0.0337,0.13,0.000143,0.109,0.716,134.753,199573,4,2
1ZVgydICDwNpd9OMVbaAU0,0.701,0.783,7,-8.653,1,0.0665,0.0102,0.000934,0.669,0.815,108.116,261715,4,2
6IsXpp9Lv61QmHGCOmWjxZ,0.497,0.646,2,-13.85,1,0.0352,0.162,4.5e-06,0.0471,0.932,175.318,220173,4,2
0mEtCOcS64F2uMSqgYs2T3,0.728,0.325,7,-15.306,1,0.112,0.02,0.813,0.116,0.698,79.999,186567,4,2
56QokNaCTNV0qkcKXAicPV,0.342,0.486,0,-11.248,1,0.0358,0.0913,0.0,0.224,0.72,201.005,180214,4,2
4EhieZ0s8jzrmr1kLAXIQU,0.392,0.697,5,-10.569,1,0.057,0.437,0.00949,0.242,0.713,134.981,202200,4,3
2uqzvuJgVLuMc6vwmhOxur,0.645,0.624,9,-8.16,1,0.0296,0.04,7.68e-06,0.117,0.852,81.326,180733,4,2
4VpYJUsh0gHlFwwl7dt3oF,0.488,0.824,11,-3.373,1,0.0494,0.468,0.0145,0.407,0.696,111.264,170027,3,3
7MuygdIATbqaKMGqtUzKhg,0.532,0.402,7,-12.313,1,0.027,0.585,0.0,0.0788,0.329,91.858,244971,4,0
6XGpXFd88No06yOO68g3lN,0.727,0.814,9,-5.517,0,0.0294,0.113,0.0193,0.155,0.87,110.776,237520,4,2
2DL5cXb2F3nvggbyTiNhzc,0.554,0.927,9,-3.163,0,0.0428,0.253,0.0,0.119,0.853,125.155,175360,4,2
3AInBEwANMFfwhpUcUechO,0.452,0.344,8,-13.903,1,0.0315,0.213,0.03,0.115,0.459,90.101,220600,4,1
45GRAGe9gfKso013lff4x6,0.596,0.871,9,-7.399,1,0.0799,0.289,0.0,0.321,0.72,117.378,195760,4,2
79qGyYzj5o1yCXLkxVUBxS,0.698,0.586,4,-13.484,0,0.0451,0.0518,0.0694,0.155,0.894,156.42,201947,4,2
20ifY12pc1zTasLRO5s85j,0.781,0.607,0,-8.162,1,0.039,0.174,0.0,0.0596,0.871,114.316,175867,4,2
5oTkbuXOo5HROM8okqJF8Y,0.571,0.731,2,-10.332,1,0.0414,0.0448,0.00105,0.0834,0.851,90.577,175000,4,2
57Bv7WquS8EELOBnhbU0R0,0.508,0.631,9,-8.27,1,0.0256,0.237,4.62e-06,0.127,0.637,111.139,197453,4,2
6Og4RxasYLlzXUlhbvoGzh,0.583,0.719,9,-7.08,0,0.0905,0.749,1.17e-05,0.18,0.905,118.671,228547,4,3
1kn4dN91ha8qZS3pPYqjug,0.528,0.694,11,-12.294,0,0.057,0.00866,0.000189,0.141,0.716,131.287,221200,4,2
566JK3Jw6Elm5oydYhUXAu,0.503,0.808,0,-6.56,1,0.0603,0.0184,0.000262,0.332,0.617,123.908,204067,4,2
5G1UUuiREQXwDfpJaxu3BC,0.729,0.754,10,-10.947,1,0.0444,0.0139,0.0977,0.0388,0.852,133.111,250493,4,2
2fmXnPfzguSp3zKDibCBgv,0.734,0.64,5,-8.471,0,0.0661,0.00606,0.37,0.0602,0.868,103.812,541827,4,2
2zU3Kf2KL0RFfSwSb5b4H3,0.463,0.666,7,-7.264,0,0.0579,0.19,0.0094,0.0403,0.884,172.061,186200,4,2
32h5TIBiDv56zxf2HOIYjO,0.54,0.937,7,-10.339,1,0.0405,0.139,0.473,0.204,0.877,177.409,182947,4,2
2n4RylwSLT4zsV50jFxyyr,0.687,0.587,0,-14.726,1,0.0337,0.14,0.0,0.228,0.826,130.36,233627,4,2
0knh07GJikxOZFLdRGAuhw,0.607,0.885,7,-7.154,1,0.0391,0.571,4.49e-06,0.35,0.599,106.311,300667,4,3
6yXQp5iAQoCpXDgzOP2FqM,0.301,0.713,0,-8.193,1,0.0333,0.00357,0.000225,0.134,0.384,94.996,268413,4,1
6nrhOb6VgYuTyxoMaSJejS,0.788,0.658,5,-9.408,0,0.083,0.185,0.000156,0.0985,0.778,122.707,314373,4,2
1gJpDnhZHOLgaXRZDV5jfI,0.455,0.537,11,-14.896,1,0.115,0.59,0.0,0.267,0.707,89.322,184827,4,3
2ROR4vROCM58XLVIoCUgbm,0.699,0.847,7,-6.035,0,0.249,0.0916,0.0,0.492,0.876,97.941,250800,4,2
5pihM63Tj50g1XjLxq0iU8,0.588,0.58,2,-11.648,1,0.0275,0.319,3.74e-06,0.2,0.774,145.37,240107,4,3
6MMOlhXeLRkGOq1M2BH4tA,0.68,0.812,8,-8.366,0,0.0343,0.124,0.014,0.28,0.683,101.134,260667,4,2
3GBVvgXLUQEv6cqK7TKtoR,0.722,0.309,8,-15.865,1,0.0446,0.353,0.000472,0.11,0.697,116.636,209787,3,3
7pxAXM0JdrkcOVfjicvUzU,0.494,0.431,9,-13.331,1,0.0314,0.299,0.000137,0.0472,0.61,144.922,347307,4,3
3Zf3VMWoGmS77uEABgHOPv,0.676,0.729,3,-11.795,1,0.0829,0.281,0.000203,0.0982,0.844,129.905,191467,4,2
5LeHDlS5ly8bZP2nh1AT8M,0.435,0.103,5,-17.243,1,0.0603,0.946,0.0,0.116,0.357,204.314,123093,4,0
0tkokbqEygQIxlQ8oap3KN,0.795,0.509,9,-8.135,0,0.0999,0.398,2.71e-05,0.0815,0.833,109.339,336427,4,3
0c2mka6WpBC5WTC5lBroMm,0.551,0.503,0,-8.712,1,0.0298,0.118,3.98e-06,0.109,0.762,128.928,214920,4,2
0XuKXtpJ2CNTYauVX448vj,0.52,0.637,9,-10.46,1,0.0367,0.133,0.00113,0.0509,0.749,147.166,247427,4,2
0YBMf0TqCoIseY8kKE5AWx,0.665,0.875,10,-7.755,1,0.0522,0.0987,0.000786,0.0635,0.876,117.515,341920,4,2
4AjKVyNUMdUveKK5OH1OJD,0.717,0.406,0,-13.954,0,0.0305,0.587,0.103,0.0869,0.703,123.213,204227,4,3
2SVW5774QbmEjWfbHOEnz3,0.778,0.307,10,-9.356,1,0.0341,0.892,0.000287,0.0985,0.699,92.299,149952,4,3
4UXBr5nVfHNuDthKqNLN5E,0.503,0.524,2,-8.621,0,0.0291,0.209,0.0,0.281,0.378,132.514,252667,3,1
1ELKkbWqtKRwvdCBGvETBp,0.747,0.494,2,-13.459,1,0.0434,0.0189,0.604,0.0367,0.947,92.435,241600,4,2
10oDDj46J0IMYBPSloeJ4Z,0.65,0.648,6,-7.701,0,0.0336,0.507,0.0,0.0901,0.625,139.989,210000,4,3
0NcuDGyoAhIlpjn6cNes3t,0.359,0.438,8,-14.401,1,0.0376,0.0271,0.0,0.131,0.58,137.554,250868,4,1
5PuAFxKmqG72uKyoo11zpQ,0.596,0.589,0,-8.747,1,0.037,0.551,0.0,0.0897,0.587,75.288,156293,4,3
3UDSfh7CyfmbZ2TbmafkHV,0.749,0.738,3,-11.538,1,0.0388,0.168,4.6e-06,0.113,0.979,141.185,135837,4,2
6KTv0Z8BmVqM7DPxbGzpVC,0.654,0.929,1,-5.906,1,0.0998,0.0468,0.0,0.0539,0.902,144.774,168840,4,2
4asBimDqVUN68D4QSjlZ5f,0.721,0.627,7,-12.15,1,0.0439,0.0957,0.112,0.0882,0.961,90.665,187960,4,2
1vIsPpjkRBJyFBbYdQNopN,0.641,0.661,2,-10.621,1,0.0491,0.326,2.46e-05,0.11,0.941,167.201,195493,4,2
0XaaoZUWQFzcFiQbXKhABU,0.637,0.55,9,-12.378,1,0.0335,0.287,1.85e-05,0.345,0.805,119.303,219947,4,2
3UIqbRjMfQ9Ta3ZpdeHeBZ,0.683,0.652,4,-11.093,0,0.0484,0.456,0.0,0.0908,0.883,114.375,242760,4,3
5RUesZuGrJwDWkeIsjR9ei,0.747,0.988,7,-3.785,1,0.074,0.544,0.00507,0.394,0.584,106.353,348720,4,3
7GqWnsKhMtEW0nzki5o0d8,0.535,0.65,10,-6.328,1,0.0554,0.379,0.0,0.14,0.61,117.188,179600,4,3
3EGwwiirkejV2wnIGhRiaW,0.569,0.892,6,-6.196,1,0.0952,0.34,0.0,0.394,0.756,126.375,182067,4,2
3U4hSjTlK6WU0wORlAne9H,0.627,0.631,9,-10.76,0,0.0245,0.208,0.0,0.144,0.679,109.983,202427,3,2
7mTBUlWPquXPQzDg8yGLlJ,0.465,0.519,5,-11.819,1,0.0239,0.394,0.00156,0.204,0.881,86.6,215360,4,3
75p30ULq3zCo7QnIPMh6xy,0.471,0.603,2,-6.544,1,0.204,0.655,0.0,0.0553,0.622,168.604,328867,4,3
4AUnE8OQJWLjJtCBppPhjg,0.574,0.27,10,-15.139,1,0.0354,0.502,6.87e-05,0.152,0.4,104.392,206893,3,0
2SmlWvdYG6FsagxN3FkHMI,0.575,0.446,3,-13.839,1,0.105,0.426,0.0175,0.0656,0.532,75.501,272432,4,3
2lbONRwi3VOUCLqD97yhzJ,0.74,0.894,2,-6.89,1,0.0784,0.117,0.0,0.112,0.822,110.911,171040,4,2
